,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_6[80],0.857,0.475,-0.036,1.709,0.012,0.012,1570.0,1616.0,1.0
I_6[81],0.244,0.429,-0.545,1.035,0.011,0.011,1631.0,1495.0,1.0
I_6[82],0.107,0.421,-0.681,0.897,0.011,0.011,1587.0,1299.0,1.0
I_6[83],0.081,0.419,-0.7,0.875,0.011,0.011,1577.0,1299.0,1.0
I_6[84],-0.205,0.411,-0.939,0.58,0.011,0.011,1371.0,1377.0,1.0
I_6[85],-0.219,0.411,-0.951,0.566,0.011,0.011,1353.0,1377.0,1.0
I_6[86],-0.242,0.412,-0.969,0.559,0.011,0.011,1333.0,1459.0,1.0
I_6[87],-0.242,0.412,-0.969,0.56,0.011,0.011,1332.0,1459.0,1.0
I_6[88],-0.245,0.412,-0.998,0.528,0.011,0.011,1326.0,1436.0,1.0
I_6[89],-0.243,0.412,-0.989,0.532,0.011,0.011,1318.0,1435.0,1.0
I_6[90],-0.241,0.412,-0.988,0.531,0.011,0.011,1319.0,1529.0,1.0
I_6[91],-0.241,0.412,-0.987,0.53,0.011,0.011,1318.0,1529.0,1.0
I_6[92],-0.234,0.411,-0.98,0.533,0.011,0.011,1317.0,1529.0,1.0
I_6[93],-0.213,0.411,-0.975,0.545,0.011,0.011,1318.0,1479.0,1.0
I_6[94],-0.204,0.41,-0.984,0.536,0.011,0.011,1319.0,1458.0,1.0
I_6[95],-0.134,0.406,-0.882,0.611,0.011,0.011,1336.0,1525.0,1.0
I_6[96],-0.13,0.406,-0.875,0.615,0.011,0.011,1339.0,1501.0,1.0
I_6[97],-0.09,0.405,-0.822,0.678,0.011,0.011,1378.0,1477.0,1.0
I_6[98],-0.081,0.404,-0.821,0.688,0.011,0.011,1392.0,1455.0,1.0
I_6[99],-0.068,0.405,-0.794,0.734,0.011,0.011,1437.0,1552.0,1.0
I_6[100],-0.067,0.406,-0.821,0.715,0.011,0.011,1455.0,1503.0,1.0
I_6[101],-0.069,0.407,-0.796,0.743,0.011,0.011,1470.0,1504.0,1.0
I_6[102],-0.092,0.412,-0.858,0.69,0.011,0.011,1523.0,1502.0,1.0
I_6[103],-0.115,0.415,-0.862,0.705,0.011,0.011,1553.0,1525.0,1.0
I_6[104],-0.172,0.423,-0.929,0.663,0.011,0.011,1586.0,1545.0,1.0
I_6[105],-0.239,0.43,-1.059,0.561,0.011,0.011,1610.0,1611.0,1.0
I_6[106],-0.38,0.443,-1.206,0.454,0.011,0.011,1641.0,1634.0,1.0
I_6[107],-0.447,0.448,-1.282,0.396,0.011,0.011,1635.0,1632.0,1.0
I_6[108],-0.585,0.456,-1.489,0.232,0.012,0.011,1580.0,1588.0,1.0
I_6[109],-0.674,0.46,-1.562,0.161,0.012,0.01,1530.0,1531.0,1.0
I_6[110],-0.679,0.46,-1.568,0.154,0.012,0.01,1526.0,1529.0,1.0
I_6[111],-0.791,0.461,-1.641,0.077,0.013,0.01,1390.0,1604.0,1.0
I_6[112],-0.791,0.461,-1.641,0.077,0.013,0.01,1390.0,1604.0,1.0
I_6[113],-0.772,0.455,-1.619,0.05,0.013,0.011,1313.0,1493.0,1.0
I_6[114],-0.727,0.449,-1.581,0.071,0.013,0.011,1289.0,1373.0,1.0
I_6[115],-0.546,0.432,-1.364,0.236,0.012,0.011,1280.0,1350.0,1.0
I_6[116],-0.542,0.432,-1.36,0.24,0.012,0.011,1279.0,1389.0,1.0
I_6[117],-0.521,0.43,-1.358,0.239,0.012,0.011,1276.0,1391.0,1.0
I_6[118],-0.429,0.424,-1.262,0.321,0.012,0.011,1276.0,1333.0,1.0
I_6[119],-0.322,0.419,-1.104,0.464,0.012,0.011,1288.0,1432.0,1.0
I_6[120],-0.072,0.423,-0.817,0.779,0.012,0.011,1371.0,1589.0,1.0
I_6[121],-0.039,0.426,-0.796,0.806,0.011,0.011,1408.0,1577.0,1.0
I_6[122],-0.036,0.426,-0.784,0.813,0.011,0.011,1412.0,1577.0,1.0
I_6[123],0.215,0.475,-0.624,1.146,0.011,0.012,1874.0,1619.0,1.0
I_6[124],0.322,0.523,-0.567,1.398,0.011,0.012,2155.0,1586.0,1.0
I_6[125],0.362,0.55,-0.626,1.429,0.011,0.013,2290.0,1745.0,1.0
I_6[126],0.392,0.578,-0.673,1.467,0.011,0.014,2430.0,1654.0,1.0
I_6[127],0.395,0.581,-0.673,1.481,0.011,0.014,2449.0,1666.0,1.0
I_6[128],0.405,0.594,-0.647,1.545,0.012,0.014,2506.0,1661.0,1.0
I_6[129],0.408,0.597,-0.654,1.553,0.012,0.014,2526.0,1661.0,1.0
I_6[130],0.421,0.619,-0.768,1.519,0.012,0.015,2633.0,1547.0,1.0
I_6[131],0.434,0.661,-0.825,1.589,0.012,0.017,2781.0,1479.0,1.0
I_6[132],0.432,0.71,-0.891,1.727,0.013,0.019,2959.0,1683.0,1.0
I_6[133],0.43,0.721,-0.951,1.719,0.013,0.02,3021.0,1640.0,1.0
mu_w_6[0],22.188,10.326,7.563,38.858,0.241,0.422,1998.0,1769.0,1.0
mu_w_6[1],8.849,3.236,3.695,14.473,0.076,0.117,2026.0,1523.0,1.0
mu_w_6[2],3.393,1.401,1.255,6.018,0.031,0.044,2308.0,1757.0,1.0
mu_w_6[3],2.243,1.083,0.648,4.184,0.023,0.039,2439.0,1768.0,1.0
mu_w_6[4],11.104,4.196,4.964,18.695,0.101,0.15,2029.0,1640.0,1.0
mu_w_6[5],20.233,9.685,6.957,36.034,0.228,0.463,1866.0,1612.0,1.0
mu_w_6[6],5.42,1.995,2.104,8.884,0.045,0.063,2180.0,1733.0,1.0
mu_w_6[7],3.641,1.559,1.349,6.531,0.035,0.047,2215.0,1649.0,1.0
mu_w_6[8],7.622,3.675,2.438,14.041,0.075,0.157,2697.0,1709.0,1.0
I_7[0],-0.347,0.295,-0.89,0.228,0.007,0.008,1701.0,1420.0,1.0
I_7[1],-0.402,0.3,-0.959,0.166,0.008,0.008,1676.0,1474.0,1.0
I_7[2],-0.368,0.295,-0.901,0.192,0.007,0.008,1694.0,1482.0,1.0
I_7[3],-0.366,0.294,-0.897,0.193,0.007,0.008,1695.0,1482.0,1.0
I_7[4],-0.363,0.294,-0.895,0.193,0.007,0.008,1698.0,1482.0,1.0
I_7[5],-0.315,0.291,-0.869,0.235,0.007,0.008,1715.0,1351.0,1.0
I_7[6],-0.301,0.291,-0.869,0.236,0.007,0.008,1722.0,1382.0,1.0
I_7[7],-0.3,0.29,-0.872,0.235,0.007,0.008,1713.0,1381.0,1.0
I_7[8],-0.322,0.291,-0.87,0.229,0.007,0.008,1684.0,1322.0,1.0
I_7[9],-0.375,0.297,-0.906,0.206,0.007,0.008,1665.0,1473.0,1.0
I_7[10],-0.571,0.37,-1.286,0.096,0.009,0.009,1863.0,1427.0,1.0
I_7[11],-0.597,0.384,-1.31,0.129,0.009,0.009,1913.0,1407.0,1.0
I_7[12],-0.665,0.432,-1.506,0.111,0.01,0.01,2052.0,1366.0,1.0
I_7[13],-0.712,0.474,-1.624,0.134,0.01,0.011,2158.0,1571.0,1.0
I_7[14],-0.724,0.565,-1.828,0.262,0.012,0.012,2397.0,1582.0,1.0
I_7[15],-0.713,0.568,-1.84,0.257,0.012,0.012,2410.0,1608.0,1.0
I_7[16],-0.225,0.303,-0.832,0.323,0.007,0.007,1973.0,1714.0,1.0
I_7[17],-0.258,0.291,-0.828,0.274,0.007,0.007,1885.0,1549.0,1.0
I_7[18],-0.338,0.292,-0.895,0.221,0.007,0.008,1756.0,1502.0,1.0
I_7[19],-0.408,0.301,-0.958,0.163,0.007,0.008,1704.0,1397.0,1.0
I_7[20],-0.439,0.304,-0.984,0.138,0.008,0.008,1678.0,1412.0,1.0
I_7[21],-0.433,0.303,-0.986,0.126,0.008,0.008,1676.0,1427.0,1.0
I_7[22],-0.43,0.303,-0.984,0.127,0.008,0.008,1675.0,1406.0,1.0
I_7[23],-0.427,0.302,-0.979,0.131,0.008,0.008,1676.0,1406.0,1.0
I_7[24],-0.422,0.301,-0.943,0.161,0.008,0.008,1677.0,1438.0,1.0
I_7[25],-0.411,0.3,-0.93,0.173,0.008,0.008,1678.0,1374.0,1.0
I_7[26],-0.404,0.299,-0.929,0.169,0.007,0.008,1678.0,1417.0,1.0
I_7[27],-0.397,0.298,-0.92,0.175,0.007,0.008,1680.0,1406.0,1.0
I_7[28],-0.388,0.297,-0.904,0.19,0.007,0.008,1682.0,1406.0,1.0
I_7[29],-0.351,0.294,-0.872,0.226,0.007,0.008,1690.0,1460.0,1.0
I_7[30],-0.343,0.293,-0.863,0.232,0.007,0.008,1691.0,1443.0,1.0
I_7[31],-0.316,0.291,-0.837,0.256,0.007,0.008,1699.0,1396.0,1.0
I_7[32],-0.254,0.286,-0.78,0.296,0.007,0.007,1719.0,1395.0,1.0
I_7[33],-0.229,0.285,-0.762,0.316,0.007,0.007,1724.0,1375.0,1.0
I_7[34],-0.212,0.284,-0.73,0.345,0.007,0.007,1728.0,1416.0,1.0
I_7[35],-0.205,0.283,-0.722,0.352,0.007,0.007,1730.0,1416.0,1.0
I_7[36],-0.057,0.279,-0.579,0.48,0.007,0.007,1776.0,1299.0,1.0
I_7[37],0.005,0.279,-0.524,0.544,0.007,0.007,1784.0,1299.0,1.0
I_7[38],0.021,0.279,-0.515,0.551,0.007,0.007,1787.0,1299.0,1.0
I_7[39],0.044,0.279,-0.512,0.555,0.007,0.007,1786.0,1317.0,1.0
I_7[40],0.045,0.279,-0.49,0.578,0.007,0.007,1787.0,1317.0,1.0
I_7[41],0.04,0.28,-0.495,0.574,0.007,0.007,1785.0,1317.0,1.0
I_7[42],0.008,0.28,-0.537,0.53,0.007,0.007,1780.0,1316.0,1.0
I_7[43],-0.421,0.299,-1.019,0.095,0.007,0.008,1680.0,1382.0,1.0
I_7[44],-0.718,0.329,-1.371,-0.133,0.009,0.009,1457.0,1345.0,1.0
I_7[45],-0.794,0.339,-1.473,-0.21,0.009,0.009,1407.0,1435.0,1.0
I_7[46],-0.823,0.343,-1.507,-0.237,0.009,0.009,1390.0,1434.0,1.0
I_7[47],-0.863,0.348,-1.534,-0.252,0.01,0.009,1362.0,1414.0,1.0
I_7[48],-0.826,0.344,-1.491,-0.228,0.009,0.009,1388.0,1359.0,1.0
I_7[49],-0.821,0.343,-1.498,-0.235,0.009,0.009,1391.0,1359.0,1.0
I_7[50],-0.818,0.343,-1.491,-0.23,0.009,0.009,1393.0,1379.0,1.0
I_7[51],-0.766,0.336,-1.415,-0.172,0.009,0.009,1427.0,1322.0,1.0
I_7[52],-0.712,0.329,-1.361,-0.134,0.009,0.009,1461.0,1358.0,1.0
I_7[53],-0.569,0.313,-1.21,-0.026,0.008,0.008,1564.0,1395.0,1.0
I_7[54],-0.492,0.305,-1.127,0.024,0.008,0.008,1630.0,1354.0,1.0
I_7[55],-0.402,0.297,-0.993,0.128,0.007,0.008,1691.0,1378.0,1.0
I_7[56],-0.193,0.284,-0.714,0.364,0.007,0.008,1749.0,1439.0,1.0
I_7[57],-0.186,0.284,-0.707,0.373,0.007,0.008,1753.0,1439.0,1.0
I_7[58],-0.167,0.283,-0.701,0.377,0.007,0.008,1756.0,1438.0,1.0
I_7[59],-0.045,0.28,-0.595,0.466,0.007,0.007,1771.0,1434.0,1.0
I_7[60],0.237,0.284,-0.277,0.809,0.007,0.007,1746.0,1473.0,1.0
I_7[61],0.306,0.287,-0.228,0.873,0.007,0.007,1728.0,1449.0,1.0
I_7[62],0.362,0.291,-0.188,0.92,0.007,0.007,1711.0,1461.0,1.0
I_7[63],0.519,0.304,-0.044,1.105,0.008,0.007,1666.0,1555.0,1.0
I_7[64],0.539,0.306,0.036,1.188,0.008,0.007,1659.0,1554.0,1.0
I_7[65],0.696,0.323,0.157,1.354,0.008,0.007,1610.0,1665.0,1.0
I_7[66],0.769,0.333,0.217,1.433,0.008,0.007,1574.0,1649.0,1.0
I_7[67],0.82,0.34,0.255,1.494,0.009,0.007,1552.0,1565.0,1.0
I_7[68],0.815,0.339,0.226,1.46,0.009,0.007,1554.0,1515.0,1.0
I_7[69],0.506,0.304,-0.057,1.084,0.008,0.007,1635.0,1521.0,1.0
I_7[70],0.452,0.3,-0.117,1.011,0.007,0.007,1648.0,1498.0,1.0
I_7[71],0.227,0.286,-0.257,0.829,0.007,0.007,1693.0,1547.0,1.0
I_7[72],0.084,0.282,-0.425,0.641,0.007,0.007,1710.0,1472.0,1.0
I_7[73],0.001,0.282,-0.502,0.557,0.007,0.007,1709.0,1503.0,1.0
I_7[74],-0.02,0.282,-0.527,0.537,0.007,0.007,1708.0,1479.0,1.0
I_7[75],-0.094,0.283,-0.621,0.451,0.007,0.007,1701.0,1396.0,1.0
I_7[76],-0.106,0.283,-0.635,0.431,0.007,0.007,1702.0,1337.0,1.0
I_7[77],-0.096,0.282,-0.621,0.442,0.007,0.007,1705.0,1357.0,1.0
I_7[78],-0.056,0.281,-0.585,0.48,0.007,0.007,1711.0,1357.0,1.0
I_7[79],0.216,0.284,-0.27,0.813,0.007,0.007,1713.0,1482.0,1.0
I_7[80],0.357,0.292,-0.137,0.973,0.007,0.007,1695.0,1479.0,1.0
I_7[81],0.952,0.359,0.343,1.624,0.009,0.008,1467.0,1473.0,1.0
I_7[82],1.069,0.377,0.416,1.772,0.01,0.008,1413.0,1597.0,1.0
I_7[83],1.415,0.436,0.678,2.244,0.012,0.009,1283.0,1572.0,1.0
I_7[84],1.466,0.445,0.711,2.308,0.012,0.009,1270.0,1572.0,1.0
I_7[85],1.55,0.461,0.762,2.422,0.013,0.01,1248.0,1547.0,1.0
I_7[86],1.652,0.479,0.847,2.566,0.014,0.01,1226.0,1475.0,1.0
I_7[87],1.67,0.482,0.864,2.595,0.014,0.01,1223.0,1475.0,1.0
I_7[88],1.699,0.487,0.854,2.599,0.014,0.01,1218.0,1474.0,1.0
I_7[89],1.672,0.481,0.838,2.561,0.014,0.01,1219.0,1546.0,1.0
I_7[90],1.613,0.469,0.809,2.486,0.013,0.01,1228.0,1546.0,1.0
I_7[91],1.506,0.448,0.75,2.36,0.013,0.009,1247.0,1521.0,1.0
I_7[92],1.38,0.424,0.673,2.206,0.012,0.009,1270.0,1597.0,1.0
I_7[93],1.297,0.409,0.588,2.073,0.011,0.009,1285.0,1594.0,1.0
I_7[94],1.289,0.407,0.585,2.062,0.011,0.009,1287.0,1594.0,1.0
I_7[95],1.008,0.364,0.38,1.716,0.01,0.008,1383.0,1663.0,1.0
mu_w_7[0],0.964,0.43,0.296,1.712,0.009,0.014,2967.0,1352.0,1.0
mu_w_7[1],0.843,0.382,0.263,1.504,0.008,0.013,2639.0,1333.0,1.0
mu_w_7[2],0.699,0.445,0.102,1.509,0.01,0.018,2670.0,1555.0,1.0
mu_w_7[3],1.053,0.453,0.371,1.87,0.009,0.015,2800.0,1258.0,1.0
mu_w_7[4],0.959,0.431,0.282,1.701,0.009,0.014,3012.0,1436.0,1.0
mu_w_7[5],1.469,0.596,0.577,2.56,0.012,0.019,2773.0,1256.0,1.0
mu_w_7[6],0.635,0.32,0.135,1.187,0.006,0.011,3055.0,1580.0,1.0
mu_w_7[7],0.67,0.332,0.172,1.263,0.006,0.011,3052.0,1632.0,1.0
mu_w_7[8],1.95,0.763,0.791,3.34,0.016,0.025,2607.0,1431.0,1.0
mu_w_7[9],2.551,0.99,1.152,4.429,0.021,0.031,2374.0,1415.0,1.0
mu_w_7[10],1.486,0.602,0.596,2.624,0.012,0.02,2834.0,1251.0,1.0
mu_w_7[11],8.66,4.516,2.819,16.375,0.097,0.167,2208.0,1387.0,1.0
mu_w_7[12],6.896,3.276,2.387,12.615,0.07,0.106,2225.0,1259.0,1.0
