,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_3[93],-0.31,0.316,-0.982,0.225,0.006,0.006,2722.0,2476.0,1.0
I_3[94],-0.38,0.325,-1.068,0.162,0.006,0.006,2662.0,2632.0,1.0
I_3[95],-0.458,0.337,-1.152,0.102,0.007,0.006,2584.0,2793.0,1.0
I_3[96],-0.545,0.351,-1.275,0.014,0.007,0.006,2490.0,2834.0,1.0
I_3[97],-0.643,0.368,-1.41,-0.072,0.008,0.006,2387.0,2813.0,1.0
I_3[98],-0.751,0.388,-1.488,-0.1,0.008,0.007,2295.0,2880.0,1.0
I_3[99],-0.867,0.415,-1.633,-0.172,0.009,0.007,2233.0,2920.0,1.0
I_3[100],-0.986,0.449,-1.833,-0.264,0.01,0.007,2206.0,2977.0,1.0
I_4[0],-0.527,0.41,-1.343,0.163,0.008,0.008,2604.0,2838.0,1.0
I_4[1],-0.53,0.407,-1.327,0.166,0.008,0.008,2557.0,2782.0,1.0
I_4[2],-0.478,0.4,-1.245,0.238,0.008,0.008,2612.0,2917.0,1.0
I_4[3],-0.365,0.386,-1.16,0.291,0.007,0.008,2739.0,2994.0,1.0
I_4[4],-0.188,0.367,-0.964,0.441,0.007,0.007,2853.0,3040.0,1.0
I_4[5],0.046,0.356,-0.608,0.76,0.007,0.007,2914.0,2876.0,1.0
I_4[6],0.324,0.367,-0.359,1.026,0.007,0.007,2629.0,2870.0,1.0
I_4[7],0.624,0.406,-0.086,1.411,0.009,0.008,2170.0,2940.0,1.0
I_4[8],0.925,0.466,0.142,1.814,0.011,0.008,1860.0,2768.0,1.0
I_4[9],1.2,0.535,0.314,2.213,0.013,0.01,1643.0,2531.0,1.0
I_4[10],1.427,0.598,0.423,2.532,0.015,0.011,1544.0,2428.0,1.0
I_4[11],1.59,0.646,0.474,2.757,0.016,0.012,1503.0,2312.0,1.0
I_4[12],1.677,0.672,0.541,2.899,0.017,0.012,1490.0,2321.0,1.0
I_4[13],1.686,0.674,0.538,2.921,0.017,0.012,1492.0,2311.0,1.0
I_4[14],1.621,0.655,0.535,2.85,0.016,0.012,1511.0,2490.0,1.0
I_4[15],1.494,0.617,0.493,2.671,0.015,0.011,1551.0,2650.0,1.0
I_4[16],1.32,0.568,0.358,2.367,0.014,0.01,1622.0,2674.0,1.0
I_4[17],1.116,0.514,0.279,2.101,0.012,0.009,1742.0,2690.0,1.0
I_4[18],0.899,0.461,0.147,1.795,0.01,0.008,1902.0,2841.0,1.0
I_4[19],0.685,0.417,-0.009,1.528,0.009,0.007,2104.0,2979.0,1.0
I_4[20],0.486,0.384,-0.184,1.273,0.008,0.007,2346.0,2935.0,1.0
I_4[21],0.31,0.363,-0.32,1.065,0.007,0.007,2596.0,3010.0,1.0
I_4[22],0.16,0.353,-0.514,0.85,0.007,0.007,2788.0,2988.0,1.0
I_4[23],0.037,0.351,-0.614,0.732,0.007,0.007,2986.0,3085.0,1.0
I_4[24],-0.058,0.353,-0.771,0.582,0.007,0.007,3093.0,2977.0,1.0
I_4[25],-0.129,0.356,-0.831,0.524,0.007,0.007,3067.0,2954.0,1.0
I_4[26],-0.178,0.36,-0.887,0.473,0.007,0.007,2956.0,2782.0,1.0
I_4[27],-0.205,0.363,-0.926,0.441,0.007,0.007,2870.0,2864.0,1.0
I_4[28],-0.214,0.364,-0.933,0.448,0.007,0.007,2828.0,2780.0,1.0
I_4[29],-0.205,0.364,-0.93,0.466,0.007,0.007,2797.0,2739.0,1.0
I_4[30],-0.181,0.362,-0.861,0.528,0.007,0.007,2773.0,2587.0,1.0
I_4[31],-0.146,0.359,-0.874,0.515,0.007,0.007,2761.0,2661.0,1.0
I_4[32],-0.104,0.356,-0.816,0.564,0.007,0.007,2747.0,2726.0,1.0
I_4[33],-0.061,0.354,-0.734,0.643,0.007,0.007,2757.0,2732.0,1.0
I_4[34],-0.024,0.353,-0.651,0.716,0.007,0.007,2764.0,2832.0,1.0
I_4[35],0.0,0.352,-0.681,0.681,0.007,0.007,2780.0,2899.0,1.0
I_4[36],0.008,0.351,-0.659,0.701,0.007,0.007,2815.0,3002.0,1.0
I_4[37],-0.006,0.352,-0.685,0.667,0.007,0.007,2912.0,3046.0,1.0
I_4[38],-0.041,0.352,-0.714,0.642,0.006,0.007,2968.0,2989.0,1.0
I_4[39],-0.095,0.354,-0.796,0.568,0.007,0.007,2932.0,2846.0,1.0
I_4[40],-0.163,0.358,-0.84,0.542,0.007,0.007,2852.0,2848.0,1.0
I_4[41],-0.238,0.364,-0.909,0.485,0.007,0.007,2695.0,2674.0,1.0
I_4[42],-0.313,0.372,-1.021,0.394,0.007,0.007,2568.0,2730.0,1.0
I_4[43],-0.378,0.38,-1.111,0.314,0.008,0.007,2492.0,2853.0,1.0
I_4[44],-0.43,0.387,-1.167,0.273,0.008,0.008,2443.0,2790.0,1.0
I_4[45],-0.464,0.392,-1.208,0.251,0.008,0.008,2437.0,2832.0,1.0
I_4[46],-0.48,0.395,-1.198,0.276,0.008,0.008,2461.0,2879.0,1.0
I_4[47],-0.482,0.395,-1.228,0.238,0.008,0.008,2492.0,2927.0,1.0
I_4[48],-0.474,0.394,-1.202,0.262,0.008,0.008,2530.0,2900.0,1.0
I_4[49],-0.464,0.393,-1.201,0.255,0.008,0.008,2568.0,2881.0,1.0
I_4[50],-0.457,0.392,-1.178,0.281,0.008,0.008,2598.0,2947.0,1.0
I_4[51],-0.46,0.393,-1.197,0.261,0.008,0.008,2609.0,2900.0,1.0
I_4[52],-0.474,0.395,-1.23,0.243,0.008,0.008,2580.0,2942.0,1.0
I_4[53],-0.499,0.399,-1.298,0.185,0.008,0.008,2523.0,2938.0,1.0
I_4[54],-0.532,0.405,-1.294,0.203,0.008,0.008,2452.0,2947.0,1.0
I_4[55],-0.567,0.411,-1.358,0.151,0.008,0.008,2379.0,3044.0,1.0
I_4[56],-0.595,0.415,-1.385,0.148,0.009,0.008,2327.0,2984.0,1.0
I_4[57],-0.608,0.417,-1.418,0.121,0.009,0.008,2306.0,2937.0,1.0
I_4[58],-0.597,0.415,-1.375,0.152,0.009,0.008,2326.0,2748.0,1.0
I_4[59],-0.557,0.408,-1.337,0.172,0.008,0.008,2397.0,2690.0,1.0
I_4[60],-0.484,0.396,-1.24,0.228,0.008,0.008,2512.0,2829.0,1.0
I_4[61],-0.38,0.38,-1.179,0.261,0.007,0.008,2657.0,2919.0,1.0
I_4[62],-0.247,0.365,-0.93,0.468,0.007,0.007,2790.0,2876.0,1.0
I_4[63],-0.094,0.354,-0.75,0.607,0.007,0.007,2854.0,2947.0,1.0
I_4[64],0.068,0.35,-0.592,0.769,0.007,0.007,2890.0,2968.0,1.0
I_4[65],0.23,0.355,-0.444,0.932,0.007,0.007,2731.0,2892.0,1.0
I_4[66],0.377,0.368,-0.334,1.077,0.007,0.007,2618.0,2934.0,1.0
I_4[67],0.499,0.383,-0.173,1.278,0.008,0.007,2451.0,3058.0,1.0
I_4[68],0.587,0.397,-0.086,1.401,0.008,0.007,2334.0,2903.0,1.0
I_4[69],0.634,0.404,-0.074,1.429,0.008,0.007,2270.0,2829.0,1.0
I_4[70],0.636,0.405,-0.056,1.437,0.008,0.007,2264.0,2706.0,1.0
I_4[71],0.594,0.398,-0.077,1.41,0.008,0.007,2315.0,2786.0,1.0
I_4[72],0.512,0.386,-0.12,1.332,0.008,0.007,2433.0,2809.0,1.0
I_4[73],0.397,0.372,-0.224,1.2,0.007,0.007,2618.0,2914.0,1.0
I_4[74],0.258,0.362,-0.392,1.001,0.007,0.007,2852.0,3060.0,1.0
I_4[75],0.106,0.357,-0.578,0.779,0.007,0.007,2979.0,3119.0,1.0
I_4[76],-0.048,0.36,-0.741,0.627,0.007,0.007,3020.0,2926.0,1.0
I_4[77],-0.192,0.368,-0.938,0.456,0.007,0.008,2921.0,2791.0,1.0
I_4[78],-0.318,0.378,-1.127,0.304,0.007,0.008,2717.0,2561.0,1.0
I_4[79],-0.418,0.39,-1.24,0.224,0.008,0.008,2546.0,2453.0,1.0
I_4[80],-0.487,0.402,-1.277,0.212,0.008,0.008,2472.0,2702.0,1.0
I_5[0],-0.019,0.276,-0.582,0.497,0.005,0.006,2707.0,2760.0,1.0
I_5[1],0.019,0.27,-0.48,0.575,0.005,0.006,2643.0,2592.0,1.0
I_5[2],0.026,0.269,-0.516,0.532,0.005,0.006,2584.0,2491.0,1.0
I_5[3],0.006,0.271,-0.508,0.55,0.005,0.006,2535.0,2559.0,1.0
I_5[4],-0.036,0.274,-0.57,0.495,0.006,0.006,2493.0,2536.0,1.0
I_5[5],-0.093,0.278,-0.635,0.448,0.006,0.006,2438.0,2503.0,1.0
I_5[6],-0.157,0.282,-0.689,0.405,0.006,0.006,2386.0,2401.0,1.0
I_5[7],-0.222,0.287,-0.777,0.332,0.006,0.006,2320.0,2377.0,1.0
I_5[8],-0.278,0.291,-0.859,0.266,0.006,0.006,2266.0,2275.0,1.0
I_5[9],-0.32,0.294,-0.9,0.233,0.006,0.007,2231.0,2268.0,1.0
I_5[10],-0.341,0.295,-0.966,0.165,0.006,0.007,2219.0,2218.0,1.0
I_5[11],-0.337,0.292,-0.984,0.142,0.006,0.007,2239.0,2234.0,1.0
I_5[12],-0.307,0.287,-0.83,0.275,0.006,0.007,2301.0,2326.0,1.0
I_5[13],-0.251,0.28,-0.759,0.322,0.006,0.006,2400.0,2355.0,1.0
I_5[14],-0.17,0.272,-0.702,0.352,0.006,0.006,2515.0,2461.0,1.0
I_5[15],-0.069,0.266,-0.563,0.474,0.005,0.006,2631.0,2413.0,1.0
I_5[16],0.049,0.265,-0.417,0.606,0.005,0.006,2729.0,2611.0,1.0
I_5[17],0.175,0.27,-0.369,0.678,0.005,0.006,2766.0,2595.0,1.0
I_5[18],0.304,0.282,-0.229,0.833,0.006,0.006,2725.0,2668.0,1.0
I_5[19],0.429,0.3,-0.069,1.021,0.006,0.007,2627.0,2766.0,1.0
I_5[20],0.542,0.319,0.022,1.16,0.006,0.007,2516.0,2965.0,1.0
I_5[21],0.637,0.339,0.082,1.28,0.007,0.007,2419.0,2832.0,1.0
I_5[22],0.709,0.354,0.159,1.412,0.007,0.007,2349.0,2712.0,1.0
I_5[23],0.756,0.365,0.145,1.42,0.008,0.007,2302.0,2850.0,1.0
I_5[24],0.773,0.369,0.154,1.451,0.008,0.007,2284.0,2681.0,1.0
I_5[25],0.762,0.367,0.149,1.442,0.008,0.007,2291.0,2737.0,1.0
I_5[26],0.723,0.358,0.141,1.409,0.007,0.007,2323.0,2872.0,1.0
I_5[27],0.659,0.344,0.105,1.319,0.007,0.007,2385.0,2987.0,1.0
I_5[28],0.574,0.327,0.048,1.218,0.007,0.007,2475.0,2991.0,1.0
I_5[29],0.474,0.309,-0.013,1.104,0.006,0.007,2584.0,3014.0,1.0
I_5[30],0.363,0.292,-0.114,0.962,0.006,0.006,2690.0,2835.0,1.0
I_5[31],0.248,0.279,-0.23,0.814,0.005,0.006,2753.0,2615.0,1.0
I_5[32],0.133,0.27,-0.34,0.698,0.005,0.006,2751.0,2545.0,1.0
I_5[33],0.026,0.267,-0.477,0.554,0.005,0.006,2693.0,2495.0,1.0
I_5[34],-0.071,0.269,-0.56,0.477,0.005,0.006,2589.0,2507.0,1.0
I_5[35],-0.153,0.274,-0.678,0.369,0.006,0.006,2478.0,2185.0,1.0
I_5[36],-0.219,0.279,-0.741,0.321,0.006,0.006,2360.0,2170.0,1.0
I_5[37],-0.266,0.285,-0.809,0.274,0.006,0.006,2273.0,2170.0,1.0
I_5[38],-0.295,0.289,-0.85,0.252,0.006,0.006,2217.0,2085.0,1.0
I_5[39],-0.306,0.291,-0.892,0.223,0.006,0.007,2190.0,2098.0,1.0
I_5[40],-0.303,0.291,-0.864,0.254,0.006,0.007,2190.0,2179.0,1.0
I_5[41],-0.286,0.289,-0.817,0.295,0.006,0.007,2210.0,2258.0,1.0
I_5[42],-0.26,0.287,-0.797,0.31,0.006,0.006,2251.0,2212.0,1.0
I_5[43],-0.228,0.283,-0.771,0.323,0.006,0.006,2276.0,2332.0,1.0
I_5[44],-0.193,0.28,-0.739,0.34,0.006,0.006,2326.0,2375.0,1.0
I_5[45],-0.157,0.276,-0.699,0.374,0.006,0.006,2381.0,2402.0,1.0
I_5[46],-0.124,0.273,-0.651,0.412,0.006,0.006,2437.0,2480.0,1.0
I_5[47],-0.095,0.271,-0.648,0.412,0.006,0.006,2489.0,2432.0,1.0
I_5[48],-0.073,0.269,-0.618,0.432,0.006,0.006,2531.0,2477.0,1.0
I_5[49],-0.057,0.268,-0.603,0.434,0.005,0.006,2561.0,2559.0,1.0
I_5[50],-0.047,0.267,-0.605,0.427,0.005,0.006,2581.0,2568.0,1.0
I_5[51],-0.043,0.267,-0.593,0.439,0.005,0.006,2592.0,2501.0,1.0
I_5[52],-0.043,0.267,-0.573,0.453,0.005,0.006,2597.0,2517.0,1.0
I_5[53],-0.046,0.267,-0.577,0.451,0.005,0.006,2595.0,2499.0,1.0
I_5[54],-0.05,0.267,-0.564,0.469,0.005,0.006,2589.0,2418.0,1.0
I_5[55],-0.052,0.267,-0.593,0.441,0.005,0.006,2580.0,2343.0,1.0
I_5[56],-0.051,0.267,-0.589,0.441,0.005,0.006,2572.0,2382.0,1.0
I_5[57],-0.044,0.267,-0.589,0.444,0.005,0.006,2567.0,2372.0,1.0
I_5[58],-0.028,0.267,-0.592,0.445,0.005,0.006,2571.0,2387.0,1.0
I_5[59],-0.003,0.267,-0.562,0.469,0.005,0.006,2582.0,2434.0,1.0
I_5[60],0.032,0.267,-0.493,0.535,0.005,0.006,2601.0,2446.0,1.0
I_5[61],0.08,0.268,-0.422,0.604,0.005,0.006,2626.0,2562.0,1.0
I_5[62],0.139,0.27,-0.323,0.692,0.005,0.006,2651.0,2657.0,1.0
I_5[63],0.212,0.274,-0.252,0.782,0.005,0.006,2668.0,2766.0,1.0
I_5[64],0.296,0.282,-0.207,0.847,0.006,0.006,2659.0,2851.0,1.0
I_5[65],0.391,0.294,-0.074,1.012,0.006,0.006,2611.0,2939.0,1.0
I_5[66],0.496,0.311,-0.032,1.097,0.006,0.006,2524.0,2940.0,1.0
I_5[67],0.609,0.332,0.063,1.243,0.007,0.007,2413.0,3035.0,1.0
I_5[68],0.729,0.358,0.151,1.406,0.007,0.007,2292.0,3028.0,1.0
I_5[69],0.853,0.388,0.221,1.582,0.008,0.007,2180.0,2943.0,1.0
I_5[70],0.978,0.42,0.257,1.741,0.009,0.008,2083.0,2784.0,1.0
I_5[71],1.101,0.454,0.341,1.946,0.01,0.008,1952.0,2766.0,1.0
I_5[72],1.219,0.488,0.397,2.128,0.011,0.009,1851.0,2827.0,1.0
I_5[73],1.329,0.52,0.428,2.27,0.012,0.009,1782.0,2577.0,1.0
I_5[74],1.428,0.549,0.463,2.41,0.012,0.01,1729.0,2493.0,1.0
I_5[75],1.511,0.574,0.525,2.56,0.013,0.01,1693.0,2436.0,1.0
I_5[76],1.577,0.594,0.571,2.683,0.013,0.01,1672.0,2360.0,1.0
I_5[77],1.621,0.607,0.584,2.745,0.014,0.01,1663.0,2375.0,1.0
I_5[78],1.642,0.613,0.599,2.78,0.014,0.011,1661.0,2372.0,1.0
I_5[79],1.638,0.612,0.599,2.782,0.014,0.01,1667.0,2369.0,1.0
I_5[80],1.607,0.602,0.614,2.761,0.014,0.01,1686.0,2384.0,1.0
I_5[81],1.55,0.584,0.53,2.617,0.013,0.01,1715.0,2356.0,1.0
I_5[82],1.467,0.558,0.53,2.52,0.012,0.01,1754.0,2406.0,1.0
I_5[83],1.359,0.525,0.473,2.345,0.012,0.009,1815.0,2396.0,1.0
I_5[84],1.228,0.487,0.357,2.087,0.011,0.009,1901.0,2573.0,1.0
I_5[85],1.079,0.445,0.35,1.925,0.01,0.008,2041.0,2806.0,1.0
I_5[86],0.915,0.402,0.267,1.689,0.009,0.007,2143.0,2700.0,1.0
I_5[87],0.741,0.359,0.167,1.452,0.007,0.007,2287.0,2983.0,1.0
I_5[88],0.561,0.322,0.037,1.198,0.007,0.006,2460.0,2987.0,1.0
I_5[89],0.383,0.292,-0.095,0.984,0.006,0.006,2610.0,2788.0,1.0
I_5[90],0.21,0.273,-0.312,0.726,0.005,0.006,2674.0,2715.0,1.0
I_5[91],0.048,0.265,-0.47,0.561,0.005,0.006,2628.0,2622.0,1.0
I_5[92],-0.099,0.269,-0.598,0.442,0.005,0.006,2499.0,2326.0,1.0
I_5[93],-0.226,0.279,-0.754,0.317,0.006,0.006,2344.0,2191.0,1.0
I_5[94],-0.332,0.292,-0.884,0.227,0.006,0.006,2177.0,2283.0,1.0
I_5[95],-0.415,0.304,-1.017,0.123,0.007,0.007,2060.0,2055.0,1.0
I_5[96],-0.473,0.315,-1.102,0.072,0.007,0.007,1983.0,2095.0,1.0
I_5[97],-0.509,0.322,-1.155,0.037,0.007,0.007,1940.0,2049.0,1.0
I_5[98],-0.523,0.325,-1.147,0.05,0.007,0.007,1926.0,2045.0,1.0
