,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_0[20],0.442,0.27,-0.01,0.991,0.005,0.005,2509.0,2945.0,1.0
I_0[21],0.545,0.286,0.066,1.109,0.006,0.005,2419.0,3170.0,1.0
I_0[22],0.651,0.305,0.145,1.234,0.006,0.005,2282.0,3119.0,1.0
I_0[23],0.749,0.324,0.194,1.346,0.007,0.005,2160.0,3020.0,1.0
I_0[24],0.828,0.34,0.244,1.447,0.007,0.006,2061.0,3045.0,1.0
I_0[25],0.879,0.351,0.271,1.504,0.008,0.006,2016.0,2931.0,1.0
I_0[26],0.896,0.354,0.304,1.547,0.008,0.006,2015.0,2927.0,1.0
I_0[27],0.874,0.348,0.269,1.493,0.008,0.006,2035.0,2840.0,1.0
I_0[28],0.812,0.334,0.239,1.415,0.007,0.006,2085.0,2958.0,1.0
I_0[29],0.713,0.312,0.187,1.294,0.007,0.005,2158.0,2912.0,1.0
I_0[30],0.584,0.287,0.098,1.121,0.006,0.005,2294.0,2900.0,1.0
I_0[31],0.434,0.263,-0.021,0.939,0.005,0.004,2483.0,2870.0,1.0
I_0[32],0.273,0.244,-0.193,0.715,0.005,0.004,2639.0,2851.0,1.0
I_0[33],0.111,0.235,-0.335,0.56,0.005,0.004,2697.0,2757.0,1.0
I_0[34],-0.04,0.235,-0.491,0.403,0.005,0.004,2700.0,3048.0,1.0
I_0[35],-0.172,0.242,-0.622,0.282,0.005,0.005,2681.0,2722.0,1.0
I_0[36],-0.279,0.253,-0.804,0.142,0.005,0.005,2634.0,2891.0,1.0
I_0[37],-0.359,0.264,-0.921,0.066,0.005,0.005,2549.0,2747.0,1.0
I_0[38],-0.411,0.272,-0.955,0.051,0.005,0.005,2498.0,2829.0,1.0
I_0[39],-0.438,0.276,-0.971,0.043,0.006,0.006,2473.0,2936.0,1.0
I_0[40],-0.445,0.277,-0.977,0.039,0.006,0.006,2477.0,2803.0,1.0
I_0[41],-0.437,0.276,-0.985,0.026,0.006,0.006,2478.0,2848.0,1.0
I_0[42],-0.423,0.274,-0.932,0.063,0.005,0.006,2480.0,2841.0,1.0
I_0[43],-0.408,0.271,-0.913,0.08,0.005,0.005,2484.0,2755.0,1.0
I_0[44],-0.396,0.269,-0.917,0.068,0.005,0.005,2488.0,2798.0,1.0
I_0[45],-0.392,0.268,-0.921,0.059,0.005,0.005,2492.0,2865.0,1.0
I_0[46],-0.396,0.268,-0.912,0.059,0.005,0.005,2492.0,2848.0,1.0
I_0[47],-0.409,0.269,-0.92,0.053,0.005,0.005,2481.0,2765.0,1.0
I_0[48],-0.426,0.271,-0.939,0.037,0.005,0.005,2472.0,2806.0,1.0
I_0[49],-0.446,0.274,-0.947,0.033,0.006,0.006,2467.0,2735.0,1.0
I_0[50],-0.464,0.276,-0.988,-0.001,0.006,0.006,2453.0,2735.0,1.0
I_0[51],-0.476,0.279,-0.99,0.001,0.006,0.006,2450.0,2817.0,1.0
I_0[52],-0.481,0.279,-1.011,-0.016,0.006,0.006,2453.0,2841.0,1.0
I_0[53],-0.475,0.279,-1.011,-0.017,0.006,0.006,2454.0,2889.0,1.0
I_0[54],-0.461,0.277,-1.003,0.004,0.006,0.006,2468.0,2765.0,1.0
I_0[55],-0.439,0.274,-0.965,0.034,0.005,0.006,2485.0,2746.0,1.0
I_0[56],-0.413,0.27,-0.926,0.063,0.005,0.005,2507.0,2775.0,1.0
I_0[57],-0.386,0.267,-0.891,0.091,0.005,0.005,2531.0,2665.0,1.0
I_0[58],-0.364,0.264,-0.854,0.131,0.005,0.005,2549.0,2665.0,1.0
I_0[59],-0.348,0.262,-0.868,0.113,0.005,0.005,2561.0,2736.0,1.0
I_0[60],-0.341,0.261,-0.856,0.115,0.005,0.005,2567.0,2893.0,1.0
I_0[61],-0.344,0.261,-0.852,0.116,0.005,0.005,2559.0,2856.0,1.0
I_0[62],-0.355,0.262,-0.841,0.123,0.005,0.005,2546.0,2825.0,1.0
I_0[63],-0.37,0.263,-0.864,0.108,0.005,0.005,2539.0,2889.0,1.0
I_0[64],-0.386,0.265,-0.924,0.059,0.005,0.005,2539.0,2785.0,1.0
I_0[65],-0.396,0.265,-0.905,0.075,0.005,0.005,2544.0,2822.0,1.0
I_0[66],-0.393,0.264,-0.919,0.057,0.005,0.005,2570.0,2894.0,1.0
I_0[67],-0.373,0.261,-0.865,0.097,0.005,0.005,2611.0,2914.0,1.0
I_0[68],-0.331,0.256,-0.799,0.155,0.005,0.005,2650.0,3009.0,1.0
I_0[69],-0.265,0.249,-0.761,0.183,0.005,0.005,2720.0,3056.0,1.0
I_0[70],-0.175,0.241,-0.696,0.225,0.005,0.005,2766.0,2985.0,1.0
I_0[71],-0.066,0.236,-0.551,0.356,0.005,0.004,2786.0,2961.0,1.0
I_0[72],0.059,0.236,-0.389,0.511,0.004,0.004,2795.0,3025.0,1.0
I_0[73],0.191,0.242,-0.248,0.66,0.005,0.004,2751.0,2964.0,1.0
I_0[74],0.321,0.253,-0.12,0.833,0.005,0.004,2685.0,2940.0,1.0
I_0[75],0.442,0.269,-0.022,0.967,0.005,0.004,2591.0,2894.0,1.0
I_0[76],0.545,0.285,0.032,1.06,0.006,0.005,2481.0,2985.0,1.0
I_0[77],0.625,0.298,0.114,1.183,0.006,0.005,2397.0,2876.0,1.0
I_0[78],0.677,0.308,0.159,1.256,0.006,0.005,2339.0,2793.0,1.0
I_0[79],0.703,0.313,0.176,1.295,0.007,0.005,2308.0,2792.0,1.0
I_0[80],0.704,0.314,0.191,1.307,0.007,0.005,2303.0,2759.0,1.0
I_0[81],0.687,0.311,0.175,1.275,0.006,0.005,2317.0,2807.0,1.0
I_0[82],0.659,0.306,0.132,1.221,0.006,0.005,2343.0,2883.0,1.0
I_0[83],0.628,0.301,0.116,1.182,0.006,0.005,2371.0,2903.0,1.0
I_0[84],0.605,0.298,0.103,1.161,0.006,0.005,2393.0,2786.0,1.0
I_0[85],0.596,0.297,0.087,1.152,0.006,0.005,2399.0,2589.0,1.0
I_0[86],0.607,0.299,0.096,1.17,0.006,0.005,2384.0,2664.0,1.0
I_0[87],0.639,0.306,0.107,1.205,0.006,0.005,2349.0,2616.0,1.0
I_0[88],0.693,0.316,0.151,1.287,0.007,0.006,2294.0,2554.0,1.0
I_0[89],0.761,0.33,0.187,1.373,0.007,0.006,2228.0,2706.0,1.0
I_0[90],0.837,0.346,0.27,1.512,0.007,0.006,2166.0,2769.0,1.0
I_0[91],0.909,0.361,0.283,1.571,0.008,0.006,2111.0,2676.0,1.0
I_0[92],0.964,0.373,0.333,1.665,0.008,0.007,2075.0,2570.0,1.0
I_0[93],0.991,0.378,0.32,1.664,0.008,0.007,2054.0,2795.0,1.0
I_0[94],0.98,0.375,0.329,1.65,0.008,0.006,2060.0,2780.0,1.0
I_0[95],0.922,0.361,0.311,1.574,0.008,0.006,2093.0,2734.0,1.0
I_0[96],0.815,0.336,0.217,1.402,0.007,0.006,2172.0,2978.0,1.0
I_0[97],0.66,0.303,0.151,1.232,0.006,0.005,2325.0,3106.0,1.0
I_0[98],0.462,0.269,0.011,0.997,0.005,0.004,2573.0,2791.0,1.0
I_0[99],0.231,0.242,-0.215,0.712,0.005,0.004,2800.0,2897.0,1.0
I_0[100],-0.017,0.235,-0.463,0.457,0.004,0.004,2913.0,2895.0,1.0
I_0[101],-0.267,0.253,-0.79,0.175,0.005,0.005,2755.0,2914.0,1.0
I_0[102],-0.502,0.288,-1.068,-0.016,0.006,0.006,2468.0,3081.0,1.0
I_0[103],-0.705,0.329,-1.299,-0.145,0.007,0.007,2259.0,2775.0,1.0
I_0[104],-0.862,0.365,-1.555,-0.273,0.008,0.008,2111.0,2864.0,1.0
I_0[105],-0.965,0.391,-1.666,-0.295,0.008,0.008,2027.0,2518.0,1.0
I_0[106],-1.008,0.402,-1.756,-0.354,0.009,0.009,1985.0,2568.0,1.0
I_0[107],-0.991,0.398,-1.686,-0.307,0.009,0.009,1974.0,2695.0,1.0
I_0[108],-0.919,0.382,-1.616,-0.304,0.008,0.008,2004.0,2699.0,1.0
I_0[109],-0.804,0.358,-1.445,-0.195,0.008,0.008,2111.0,2867.0,1.0
I_0[110],-0.659,0.336,-1.275,-0.097,0.007,0.007,2352.0,2880.0,1.0
mu_w_0[0],8.273,10.881,0.692,20.62,0.227,1.157,4264.0,2420.0,1.0
mu_w_0[1],16.506,20.745,2.082,40.114,0.436,2.102,4963.0,2222.0,1.0
mu_w_0[2],31.62,52.398,4.005,77.657,0.979,7.434,4614.0,1987.0,1.0
mu_w_0[3],13.061,16.425,1.576,31.468,0.347,1.839,4865.0,2346.0,1.0
mu_w_0[4],8.872,11.533,1.023,21.733,0.239,1.241,4412.0,2598.0,1.0
mu_w_0[5],8.787,11.513,0.949,21.994,0.239,1.244,4343.0,2426.0,1.0
mu_w_0[6],9.408,12.042,1.181,23.377,0.25,1.274,4368.0,2478.0,1.0
mu_w_0[7],19.377,25.327,2.854,47.066,0.523,2.847,4740.0,2183.0,1.0
mu_w_0[8],28.557,44.235,3.455,70.318,0.832,5.801,4607.0,2282.0,1.0
mu_w_0[9],33.326,57.194,3.287,80.972,1.058,7.841,4451.0,2158.0,1.0
mu_w_0[10],6.803,9.359,0.427,17.31,0.191,1.031,3918.0,2525.0,1.0
mu_w_0[11],7.182,10.53,0.374,17.734,0.208,1.461,4003.0,2459.0,1.0
mu_w_0[12],7.182,10.53,0.374,17.734,0.208,1.461,4003.0,2459.0,1.0
I_1[0],-0.432,0.349,-1.153,0.191,0.007,0.006,2858.0,3090.0,1.0
I_1[1],-0.32,0.339,-0.964,0.34,0.006,0.006,2882.0,3066.0,1.0
I_1[2],-0.223,0.336,-0.824,0.485,0.006,0.006,2906.0,2994.0,1.0
I_1[3],-0.125,0.333,-0.771,0.524,0.006,0.006,2945.0,3041.0,1.0
I_1[4],-0.01,0.331,-0.6,0.693,0.006,0.006,2977.0,3215.0,1.0
I_1[5],0.138,0.332,-0.489,0.8,0.006,0.006,2978.0,3216.0,1.0
I_1[6],0.33,0.343,-0.272,1.025,0.006,0.006,2862.0,3242.0,1.0
I_1[7],0.568,0.37,-0.06,1.312,0.007,0.006,2615.0,3186.0,1.0
I_1[8],0.846,0.415,0.182,1.69,0.009,0.007,2328.0,3020.0,1.0
I_1[9],1.149,0.476,0.323,2.017,0.01,0.008,2114.0,2662.0,1.0
I_1[10],1.453,0.545,0.479,2.423,0.012,0.009,1972.0,2557.0,1.0
I_1[11],1.732,0.613,0.695,2.881,0.014,0.01,1892.0,2523.0,1.0
I_1[12],1.958,0.67,0.8,3.195,0.015,0.011,1850.0,2503.0,1.0
I_1[13],2.109,0.709,0.866,3.4,0.016,0.012,1832.0,2542.0,1.0
I_1[14],2.167,0.724,0.881,3.482,0.016,0.012,1830.0,2377.0,1.0
I_1[15],2.126,0.713,0.883,3.445,0.016,0.012,1838.0,2432.0,1.0
I_1[16],1.993,0.678,0.816,3.236,0.015,0.011,1859.0,2377.0,1.0
I_1[17],1.781,0.624,0.716,2.936,0.014,0.01,1904.0,2411.0,1.0
I_1[18],1.514,0.558,0.568,2.552,0.012,0.009,1980.0,2611.0,1.0
I_1[19],1.219,0.491,0.353,2.104,0.011,0.008,2104.0,2824.0,1.0
I_1[20],0.926,0.43,0.202,1.765,0.009,0.007,2283.0,3195.0,1.0
I_1[21],0.659,0.383,-0.021,1.387,0.008,0.006,2526.0,3109.0,1.0
I_1[22],0.44,0.353,-0.178,1.146,0.007,0.006,2737.0,3137.0,1.0
I_1[23],0.279,0.338,-0.328,0.947,0.006,0.006,2885.0,3186.0,1.0
I_1[24],0.182,0.331,-0.415,0.837,0.006,0.006,2967.0,3106.0,1.0
I_1[25],0.142,0.329,-0.46,0.796,0.006,0.006,3007.0,3057.0,1.0
I_1[26],0.15,0.329,-0.457,0.804,0.006,0.006,3017.0,3033.0,1.0
I_1[27],0.19,0.331,-0.429,0.834,0.006,0.006,3002.0,3107.0,1.0
I_1[28],0.248,0.335,-0.363,0.913,0.006,0.006,2966.0,3108.0,1.0
I_1[29],0.307,0.339,-0.295,0.99,0.006,0.006,2916.0,3061.0,1.0
I_1[30],0.359,0.343,-0.255,1.044,0.006,0.006,2873.0,3138.0,1.0
I_1[31],0.396,0.346,-0.188,1.126,0.007,0.006,2833.0,3133.0,1.0
I_1[32],0.416,0.348,-0.158,1.168,0.007,0.006,2803.0,3240.0,1.0
I_1[33],0.421,0.349,-0.182,1.15,0.007,0.006,2788.0,3214.0,1.0
I_1[34],0.414,0.349,-0.176,1.151,0.007,0.006,2782.0,3214.0,1.0
I_1[35],0.4,0.348,-0.255,1.072,0.007,0.006,2788.0,3139.0,1.0
I_1[36],0.382,0.346,-0.274,1.046,0.007,0.006,2802.0,3184.0,1.0
I_1[37],0.362,0.345,-0.23,1.084,0.007,0.006,2819.0,3157.0,1.0
I_1[38],0.338,0.343,-0.267,1.039,0.007,0.006,2846.0,3107.0,1.0
I_1[39],0.31,0.341,-0.293,1.006,0.006,0.006,2877.0,3008.0,1.0
I_1[40],0.273,0.338,-0.351,0.944,0.006,0.006,2915.0,3188.0,1.0
I_1[41],0.225,0.335,-0.358,0.94,0.006,0.006,2954.0,3228.0,1.0
I_1[42],0.164,0.332,-0.439,0.846,0.006,0.006,2990.0,3138.0,1.0
I_1[43],0.091,0.328,-0.483,0.793,0.006,0.006,3014.0,3084.0,1.0
I_1[44],0.01,0.326,-0.596,0.668,0.006,0.006,3022.0,3060.0,1.0
I_1[45],-0.074,0.326,-0.694,0.573,0.006,0.006,3003.0,2897.0,1.0
I_1[46],-0.151,0.327,-0.749,0.522,0.006,0.006,2964.0,2854.0,1.0
I_1[47],-0.214,0.33,-0.822,0.465,0.006,0.006,2920.0,2897.0,1.0
I_1[48],-0.255,0.332,-0.861,0.435,0.006,0.006,2877.0,2832.0,1.0
I_1[49],-0.27,0.333,-0.935,0.373,0.006,0.006,2856.0,2876.0,1.0
I_1[50],-0.259,0.333,-0.905,0.402,0.006,0.006,2852.0,2922.0,1.0
I_1[51],-0.226,0.331,-0.849,0.452,0.006,0.006,2868.0,2899.0,1.0
I_1[52],-0.177,0.329,-0.765,0.528,0.006,0.006,2889.0,2943.0,1.0
I_1[53],-0.123,0.327,-0.715,0.567,0.006,0.006,2912.0,2965.0,1.0
I_1[54],-0.076,0.327,-0.713,0.567,0.006,0.006,2934.0,2919.0,1.0
I_1[55],-0.047,0.326,-0.679,0.598,0.006,0.006,2948.0,2918.0,1.0
I_1[56],-0.043,0.326,-0.645,0.629,0.006,0.006,2961.0,2874.0,1.0
I_1[57],-0.069,0.326,-0.658,0.61,0.006,0.006,2973.0,2871.0,1.0
I_1[58],-0.123,0.327,-0.736,0.529,0.006,0.006,2969.0,2790.0,1.0
I_1[59],-0.2,0.329,-0.816,0.455,0.006,0.006,2947.0,2830.0,1.0
I_1[60],-0.292,0.335,-0.925,0.366,0.006,0.006,2899.0,2918.0,1.0
I_1[61],-0.385,0.343,-1.038,0.281,0.006,0.006,2831.0,2875.0,1.0
I_1[62],-0.47,0.352,-1.172,0.168,0.007,0.006,2763.0,2879.0,1.0
I_1[63],-0.535,0.36,-1.275,0.083,0.007,0.006,2706.0,2969.0,1.0
I_1[64],-0.575,0.366,-1.281,0.091,0.007,0.006,2669.0,2878.0,1.0
I_1[65],-0.587,0.368,-1.289,0.085,0.007,0.006,2654.0,2901.0,1.0
I_1[66],-0.575,0.367,-1.285,0.085,0.007,0.006,2659.0,2836.0,1.0
I_1[67],-0.546,0.363,-1.248,0.107,0.007,0.006,2676.0,2793.0,1.0
I_1[68],-0.509,0.359,-1.174,0.166,0.007,0.006,2700.0,2733.0,1.0
I_1[69],-0.474,0.355,-1.143,0.188,0.007,0.006,2730.0,2794.0,1.0
I_1[70],-0.449,0.352,-1.119,0.207,0.007,0.006,2750.0,2734.0,1.0
I_1[71],-0.442,0.351,-1.117,0.21,0.007,0.006,2756.0,2714.0,1.0
I_1[72],-0.453,0.352,-1.122,0.219,0.007,0.006,2751.0,2796.0,1.0
I_1[73],-0.48,0.354,-1.171,0.179,0.007,0.006,2733.0,2817.0,1.0
I_1[74],-0.517,0.358,-1.207,0.158,0.007,0.006,2710.0,2859.0,1.0
I_1[75],-0.554,0.363,-1.268,0.11,0.007,0.006,2685.0,2880.0,1.0
I_1[76],-0.581,0.366,-1.298,0.085,0.007,0.006,2668.0,2902.0,1.0
I_1[77],-0.59,0.367,-1.298,0.083,0.007,0.006,2668.0,2948.0,1.0
I_1[78],-0.575,0.365,-1.309,0.064,0.007,0.006,2686.0,2948.0,1.0
I_1[79],-0.533,0.359,-1.236,0.117,0.007,0.006,2721.0,2994.0,1.0
I_1[80],-0.469,0.352,-1.147,0.186,0.007,0.006,2774.0,2969.0,1.0
I_1[81],-0.388,0.343,-1.065,0.245,0.006,0.006,2833.0,2969.0,1.0
I_1[82],-0.302,0.336,-0.975,0.322,0.006,0.006,2890.0,2964.0,1.0
I_1[83],-0.222,0.331,-0.871,0.419,0.006,0.006,2929.0,3011.0,1.0
I_1[84],-0.158,0.329,-0.769,0.516,0.006,0.006,2947.0,2918.0,1.0
I_1[85],-0.12,0.328,-0.703,0.581,0.006,0.006,2959.0,2941.0,1.0
I_1[86],-0.11,0.329,-0.767,0.521,0.006,0.006,2964.0,3011.0,1.0
I_1[87],-0.129,0.33,-0.793,0.505,0.006,0.006,2960.0,3058.0,1.0
I_1[88],-0.172,0.331,-0.815,0.48,0.006,0.006,2946.0,2940.0,1.0
I_1[89],-0.229,0.334,-0.857,0.433,0.006,0.006,2926.0,2922.0,1.0
I_1[90],-0.29,0.341,-0.972,0.333,0.006,0.006,2935.0,2880.0,1.0
mu_w_1[0],33.509,80.136,3.475,81.279,1.539,20.336,4655.0,2169.0,1.0
mu_w_1[1],1669.425,75006.36,7.643,720.684,1183.434,36973.526,4268.0,2972.0,1.0
mu_w_1[2],39.727,91.345,4.022,97.535,1.764,21.139,4553.0,2184.0,1.0
mu_w_1[3],41.058,103.545,1.157,97.822,1.931,28.972,4562.0,2225.0,1.0
mu_w_1[4],26.757,62.047,2.731,66.255,1.214,14.283,4577.0,2231.0,1.0
mu_w_1[5],23.792,52.544,1.289,58.737,1.056,10.466,4585.0,2285.0,1.0
mu_w_1[6],16.8,37.674,0.333,41.622,0.757,7.127,4186.0,2155.0,1.0
mu_w_1[7],16.434,37.081,0.282,40.133,0.741,7.178,4179.0,2168.0,1.0
mu_w_1[8],21.744,50.948,1.046,53.192,0.998,11.415,4383.0,2231.0,1.0
mu_w_1[9],20.548,44.925,1.04,49.917,0.903,8.347,4469.0,2216.0,1.0
mu_w_1[10],20.548,44.925,1.04,49.917,0.903,8.347,4469.0,2216.0,1.0
I_2[0],-0.189,0.27,-0.704,0.317,0.006,0.007,2428.0,2161.0,1.0
I_2[1],-0.2,0.268,-0.695,0.33,0.006,0.007,2327.0,1943.0,1.0
I_2[2],-0.2,0.268,-0.706,0.311,0.006,0.007,2269.0,1909.0,1.0
I_2[3],-0.188,0.268,-0.696,0.316,0.006,0.007,2252.0,1971.0,1.0
I_2[4],-0.167,0.267,-0.673,0.338,0.006,0.008,2251.0,2046.0,1.0
I_2[5],-0.14,0.265,-0.654,0.364,0.006,0.008,2265.0,2031.0,1.0
I_2[6],-0.112,0.263,-0.636,0.376,0.006,0.008,2279.0,2124.0,1.0
I_2[7],-0.085,0.261,-0.615,0.393,0.006,0.008,2298.0,2113.0,1.0
I_2[8],-0.064,0.26,-0.581,0.42,0.006,0.008,2321.0,2125.0,1.0
I_2[9],-0.051,0.259,-0.539,0.46,0.006,0.008,2346.0,2160.0,1.0
I_2[10],-0.048,0.258,-0.518,0.479,0.006,0.008,2365.0,2111.0,1.0
I_2[11],-0.054,0.258,-0.533,0.465,0.006,0.007,2360.0,2054.0,1.0
I_2[12],-0.068,0.259,-0.532,0.471,0.006,0.007,2354.0,2056.0,1.0
I_2[13],-0.087,0.259,-0.597,0.407,0.006,0.007,2334.0,1992.0,1.0
I_2[14],-0.108,0.26,-0.651,0.353,0.006,0.007,2317.0,1976.0,1.0
I_2[15],-0.126,0.261,-0.62,0.393,0.006,0.007,2305.0,1988.0,1.0
I_2[16],-0.138,0.262,-0.634,0.378,0.006,0.007,2301.0,2012.0,1.0
I_2[17],-0.143,0.263,-0.69,0.322,0.006,0.007,2306.0,2001.0,1.0
I_2[18],-0.139,0.263,-0.666,0.345,0.006,0.007,2320.0,1949.0,1.0
I_2[19],-0.126,0.262,-0.661,0.345,0.006,0.007,2342.0,1914.0,1.0
I_2[20],-0.106,0.262,-0.628,0.374,0.006,0.008,2363.0,1959.0,1.0
I_2[21],-0.081,0.261,-0.595,0.407,0.006,0.008,2386.0,2005.0,1.0
I_2[22],-0.056,0.26,-0.545,0.451,0.006,0.008,2398.0,2027.0,1.0
I_2[23],-0.034,0.26,-0.5,0.491,0.006,0.008,2409.0,1936.0,1.0
I_2[24],-0.018,0.26,-0.484,0.509,0.006,0.008,2416.0,1980.0,1.0
I_2[25],-0.01,0.26,-0.497,0.499,0.006,0.008,2418.0,2011.0,1.0
I_2[26],-0.013,0.26,-0.508,0.486,0.006,0.008,2422.0,1990.0,1.0
I_2[27],-0.024,0.26,-0.525,0.472,0.006,0.008,2423.0,2000.0,1.0
I_2[28],-0.042,0.26,-0.558,0.445,0.006,0.007,2410.0,1960.0,1.0
I_2[29],-0.062,0.261,-0.577,0.431,0.006,0.007,2391.0,1951.0,1.0
I_2[30],-0.081,0.261,-0.588,0.426,0.006,0.007,2383.0,1863.0,1.0
I_2[31],-0.092,0.261,-0.589,0.427,0.006,0.007,2382.0,1929.0,1.0
I_2[32],-0.09,0.261,-0.61,0.407,0.006,0.007,2391.0,2001.0,1.0
I_2[33],-0.073,0.261,-0.593,0.423,0.006,0.007,2413.0,2045.0,1.0
I_2[34],-0.038,0.26,-0.56,0.452,0.006,0.008,2443.0,2024.0,1.0
I_2[35],0.015,0.26,-0.52,0.491,0.006,0.008,2460.0,2045.0,1.0
I_2[36],0.082,0.262,-0.409,0.605,0.006,0.008,2467.0,2158.0,1.0
I_2[37],0.157,0.265,-0.354,0.666,0.006,0.008,2431.0,2108.0,1.0
I_2[38],0.235,0.271,-0.237,0.798,0.006,0.009,2370.0,2108.0,1.0
I_2[39],0.307,0.277,-0.195,0.848,0.006,0.009,2301.0,2125.0,1.0
I_2[40],0.363,0.284,-0.156,0.901,0.006,0.009,2245.0,2173.0,1.0
I_2[41],0.396,0.288,-0.106,0.969,0.007,0.009,2205.0,2113.0,1.0
I_2[42],0.401,0.288,-0.112,0.956,0.007,0.009,2193.0,2134.0,1.0
I_2[43],0.373,0.285,-0.123,0.938,0.007,0.009,2210.0,2123.0,1.0
I_2[44],0.314,0.279,-0.191,0.86,0.006,0.008,2233.0,2012.0,1.0
I_2[45],0.228,0.271,-0.263,0.767,0.006,0.008,2246.0,1952.0,1.0
I_2[46],0.123,0.265,-0.355,0.654,0.006,0.008,2273.0,2070.0,1.0
I_2[47],0.01,0.262,-0.474,0.531,0.006,0.008,2296.0,2005.0,1.0
I_2[48],-0.098,0.263,-0.579,0.436,0.006,0.007,2276.0,2046.0,1.0
I_2[49],-0.185,0.266,-0.707,0.319,0.006,0.007,2256.0,2032.0,1.0
I_2[50],-0.238,0.269,-0.785,0.25,0.006,0.007,2243.0,2065.0,1.0
I_2[51],-0.245,0.269,-0.805,0.228,0.006,0.007,2253.0,2063.0,1.0
I_2[52],-0.195,0.266,-0.758,0.27,0.006,0.007,2300.0,2122.0,1.0
I_2[53],-0.085,0.261,-0.624,0.384,0.006,0.007,2377.0,2119.0,1.0
I_2[54],0.085,0.262,-0.417,0.586,0.006,0.008,2395.0,1989.0,1.0
I_2[55],0.308,0.278,-0.165,0.863,0.006,0.008,2303.0,2109.0,1.0
I_2[56],0.575,0.314,0.015,1.168,0.007,0.009,2107.0,2246.0,1.0
I_2[57],0.87,0.37,0.219,1.571,0.009,0.009,1926.0,2412.0,1.0
I_2[58],1.173,0.438,0.419,2.028,0.01,0.01,1823.0,2452.0,1.0
I_2[59],1.465,0.509,0.603,2.471,0.012,0.011,1761.0,2194.0,1.0
I_2[60],1.726,0.576,0.671,2.795,0.014,0.011,1732.0,2105.0,1.0
I_2[61],1.938,0.632,0.855,3.181,0.015,0.012,1720.0,1942.0,1.0
I_2[62],2.085,0.671,0.905,3.375,0.016,0.013,1713.0,1954.0,1.0
I_2[63],2.158,0.691,0.969,3.516,0.016,0.013,1710.0,1905.0,1.0
I_2[64],2.152,0.689,0.921,3.457,0.016,0.013,1709.0,1951.0,1.0
I_2[65],2.068,0.666,0.91,3.359,0.016,0.013,1710.0,1953.0,1.0
I_2[66],1.915,0.624,0.848,3.143,0.015,0.012,1714.0,2038.0,1.0
I_2[67],1.703,0.568,0.687,2.78,0.014,0.011,1726.0,2068.0,1.0
I_2[68],1.449,0.502,0.579,2.427,0.012,0.01,1749.0,2126.0,1.0
I_2[69],1.169,0.434,0.429,2.016,0.01,0.009,1802.0,2291.0,1.0
I_2[70],0.883,0.37,0.242,1.574,0.009,0.009,1905.0,2081.0,1.0
I_2[71],0.608,0.317,0.049,1.207,0.007,0.009,2059.0,2034.0,1.0
I_2[72],0.357,0.281,-0.162,0.892,0.006,0.008,2223.0,2079.0,1.0
I_2[73],0.143,0.264,-0.342,0.658,0.006,0.008,2296.0,1872.0,1.0
I_2[74],-0.029,0.26,-0.531,0.468,0.006,0.008,2321.0,2116.0,1.0
I_2[75],-0.155,0.264,-0.653,0.349,0.006,0.007,2261.0,2146.0,1.0
I_2[76],-0.238,0.269,-0.761,0.262,0.006,0.007,2210.0,2100.0,1.0
I_2[77],-0.284,0.273,-0.851,0.188,0.006,0.007,2174.0,2093.0,1.0
I_2[78],-0.301,0.274,-0.827,0.217,0.006,0.007,2155.0,2066.0,1.0
I_2[79],-0.299,0.274,-0.845,0.204,0.006,0.007,2148.0,2000.0,1.0
I_2[80],-0.288,0.273,-0.869,0.174,0.006,0.007,2144.0,1989.0,1.0
I_2[81],-0.277,0.271,-0.85,0.184,0.006,0.007,2149.0,1981.0,1.0
I_2[82],-0.272,0.271,-0.802,0.236,0.006,0.007,2141.0,1977.0,1.0
I_2[83],-0.279,0.271,-0.808,0.227,0.006,0.007,2129.0,2018.0,1.0
I_2[84],-0.3,0.272,-0.848,0.188,0.006,0.007,2105.0,2029.0,1.0
I_2[85],-0.333,0.275,-0.905,0.141,0.006,0.007,2073.0,2052.0,1.0
I_2[86],-0.374,0.28,-0.943,0.113,0.006,0.006,2044.0,2008.0,1.0
I_2[87],-0.421,0.285,-1.013,0.062,0.006,0.006,2017.0,2092.0,1.0
I_2[88],-0.466,0.292,-1.056,0.041,0.007,0.006,1994.0,2028.0,1.0
I_2[89],-0.505,0.297,-1.108,-0.0,0.007,0.006,1974.0,2015.0,1.0
I_2[90],-0.532,0.302,-1.138,-0.007,0.007,0.006,1959.0,2109.0,1.0
I_2[91],-0.547,0.305,-1.162,-0.025,0.007,0.006,1957.0,2026.0,1.0
I_2[92],-0.546,0.305,-1.173,-0.034,0.007,0.006,1962.0,2003.0,1.0
I_2[93],-0.533,0.304,-1.16,-0.023,0.007,0.006,1979.0,2023.0,1.0
I_2[94],-0.509,0.3,-1.127,0.002,0.007,0.006,2006.0,2036.0,1.0
I_2[95],-0.48,0.296,-1.1,0.014,0.007,0.006,2046.0,1994.0,1.0
I_2[96],-0.45,0.292,-1.075,0.018,0.007,0.006,2085.0,2012.0,1.0
I_2[97],-0.424,0.288,-1.044,0.036,0.006,0.006,2124.0,2021.0,1.0
I_2[98],-0.407,0.286,-1.024,0.045,0.006,0.006,2161.0,1975.0,1.0
I_2[99],-0.401,0.284,-1.011,0.05,0.006,0.006,2177.0,1998.0,1.0
