,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_0[20],-0.474,0.263,-1.003,-0.037,0.005,0.005,3104.0,2923.0,1.0
I_0[21],-0.543,0.277,-1.072,-0.072,0.005,0.005,3067.0,3065.0,1.0
I_0[22],-0.599,0.289,-1.154,-0.122,0.005,0.006,3039.0,3065.0,1.0
I_0[23],-0.633,0.297,-1.21,-0.151,0.005,0.006,3025.0,3116.0,1.0
I_0[24],-0.639,0.298,-1.208,-0.142,0.005,0.006,3028.0,3116.0,1.0
I_0[25],-0.612,0.293,-1.176,-0.13,0.005,0.006,3052.0,3144.0,1.0
I_0[26],-0.55,0.281,-1.098,-0.099,0.005,0.006,3108.0,3196.0,1.0
I_0[27],-0.455,0.262,-0.976,-0.039,0.005,0.006,3196.0,3106.0,1.0
I_0[28],-0.33,0.242,-0.814,0.065,0.004,0.005,3296.0,3187.0,1.0
I_0[29],-0.181,0.224,-0.606,0.227,0.004,0.004,3394.0,2992.0,1.0
I_0[30],-0.015,0.215,-0.42,0.388,0.004,0.004,3375.0,2861.0,1.0
I_0[31],0.161,0.219,-0.21,0.612,0.004,0.004,3167.0,2647.0,1.0
I_0[32],0.338,0.238,-0.074,0.79,0.004,0.004,3010.0,2800.0,1.0
I_0[33],0.507,0.266,0.047,0.984,0.005,0.005,2953.0,2875.0,1.0
I_0[34],0.661,0.299,0.167,1.192,0.006,0.006,2928.0,3195.0,1.0
I_0[35],0.795,0.331,0.247,1.376,0.006,0.006,2876.0,3195.0,1.0
I_0[36],0.902,0.358,0.3,1.525,0.007,0.007,2850.0,3196.0,1.0
I_0[37],0.979,0.379,0.35,1.641,0.007,0.007,2843.0,3143.0,1.0
I_0[38],1.024,0.39,0.366,1.703,0.007,0.008,2856.0,3092.0,1.0
I_0[39],1.035,0.393,0.358,1.713,0.007,0.008,2863.0,3018.0,1.0
I_0[40],1.014,0.387,0.372,1.711,0.007,0.008,2871.0,2948.0,1.0
I_0[41],0.961,0.373,0.347,1.639,0.007,0.007,2890.0,2924.0,1.0
I_0[42],0.881,0.351,0.3,1.514,0.006,0.007,2923.0,2923.0,1.0
I_0[43],0.776,0.324,0.263,1.385,0.006,0.006,2972.0,3115.0,1.0
I_0[44],0.651,0.295,0.177,1.206,0.005,0.006,3032.0,3019.0,1.0
I_0[45],0.514,0.266,0.058,0.994,0.005,0.005,3111.0,2874.0,1.0
I_0[46],0.369,0.241,-0.027,0.837,0.004,0.004,3182.0,2884.0,1.0
I_0[47],0.224,0.223,-0.137,0.693,0.004,0.004,3246.0,2899.0,1.0
I_0[48],0.085,0.214,-0.338,0.472,0.004,0.004,3364.0,2793.0,1.0
I_0[49],-0.042,0.213,-0.447,0.359,0.004,0.004,3435.0,2946.0,1.0
I_0[50],-0.151,0.219,-0.555,0.26,0.004,0.004,3454.0,3003.0,1.0
I_0[51],-0.238,0.226,-0.651,0.189,0.004,0.004,3397.0,2849.0,1.0
I_0[52],-0.299,0.233,-0.749,0.121,0.004,0.005,3357.0,2961.0,1.0
I_0[53],-0.334,0.238,-0.806,0.08,0.004,0.005,3349.0,2973.0,1.0
I_0[54],-0.343,0.239,-0.79,0.103,0.004,0.005,3329.0,2972.0,1.0
I_0[55],-0.329,0.237,-0.831,0.058,0.004,0.005,3312.0,2985.0,1.0
I_0[56],-0.295,0.233,-0.736,0.14,0.004,0.005,3255.0,2997.0,1.0
I_0[57],-0.249,0.227,-0.705,0.155,0.004,0.004,3246.0,3020.0,1.0
I_0[58],-0.196,0.222,-0.636,0.206,0.004,0.004,3334.0,3012.0,1.0
I_0[59],-0.144,0.218,-0.566,0.26,0.004,0.004,3349.0,2908.0,1.0
I_0[60],-0.099,0.215,-0.504,0.306,0.004,0.004,3355.0,2691.0,1.0
I_0[61],-0.068,0.214,-0.466,0.341,0.004,0.004,3376.0,2651.0,1.0
I_0[62],-0.054,0.213,-0.45,0.355,0.004,0.004,3392.0,3032.0,1.0
I_0[63],-0.061,0.213,-0.454,0.349,0.004,0.004,3417.0,3077.0,1.0
I_0[64],-0.088,0.215,-0.496,0.312,0.004,0.004,3441.0,3079.0,1.0
I_0[65],-0.132,0.217,-0.549,0.266,0.004,0.004,3452.0,2984.0,1.0
I_0[66],-0.19,0.222,-0.608,0.23,0.004,0.004,3440.0,3032.0,1.0
I_0[67],-0.255,0.229,-0.706,0.153,0.004,0.004,3417.0,3067.0,1.0
I_0[68],-0.321,0.238,-0.794,0.088,0.004,0.005,3367.0,3086.0,1.0
I_0[69],-0.38,0.246,-0.848,0.067,0.004,0.005,3300.0,2894.0,1.0
I_0[70],-0.424,0.254,-0.916,0.02,0.004,0.005,3251.0,2916.0,1.0
I_0[71],-0.448,0.258,-0.946,-0.005,0.005,0.005,3223.0,2947.0,1.0
I_0[72],-0.447,0.258,-0.963,-0.028,0.005,0.005,3222.0,2816.0,1.0
I_0[73],-0.421,0.253,-0.913,0.007,0.005,0.005,3234.0,2816.0,1.0
I_0[74],-0.37,0.245,-0.839,0.06,0.004,0.005,3253.0,2924.0,1.0
I_0[75],-0.296,0.234,-0.745,0.126,0.004,0.005,3274.0,2871.0,1.0
I_0[76],-0.204,0.223,-0.642,0.203,0.004,0.004,3283.0,2968.0,1.0
I_0[77],-0.102,0.215,-0.515,0.301,0.004,0.004,3215.0,2901.0,1.0
I_0[78],0.005,0.212,-0.419,0.4,0.004,0.004,3178.0,2852.0,1.0
I_0[79],0.108,0.214,-0.302,0.509,0.004,0.004,3171.0,2749.0,1.0
I_0[80],0.203,0.22,-0.209,0.616,0.004,0.004,3095.0,2909.0,1.0
I_0[81],0.285,0.229,-0.093,0.747,0.004,0.004,2984.0,3025.0,1.0
I_0[82],0.351,0.238,-0.038,0.825,0.004,0.004,2929.0,3310.0,1.0
I_0[83],0.402,0.247,-0.01,0.881,0.005,0.005,2882.0,3158.0,1.0
I_0[84],0.439,0.254,0.032,0.948,0.005,0.005,2854.0,3089.0,1.0
I_0[85],0.466,0.259,0.024,0.953,0.005,0.005,2850.0,3238.0,1.0
I_0[86],0.488,0.264,0.037,0.983,0.005,0.005,2858.0,3224.0,1.0
I_0[87],0.511,0.269,0.056,1.024,0.005,0.005,2882.0,3309.0,1.0
I_0[88],0.538,0.275,0.072,1.05,0.005,0.005,2932.0,3225.0,1.0
I_0[89],0.574,0.283,0.101,1.099,0.005,0.005,2996.0,3252.0,1.0
I_0[90],0.619,0.292,0.145,1.169,0.005,0.006,3048.0,3379.0,1.0
I_0[91],0.672,0.303,0.176,1.236,0.005,0.006,3078.0,3241.0,1.0
I_0[92],0.73,0.315,0.223,1.322,0.006,0.006,3043.0,3141.0,1.0
I_0[93],0.787,0.327,0.21,1.346,0.006,0.006,3013.0,2997.0,1.0
I_0[94],0.834,0.338,0.254,1.421,0.006,0.007,2987.0,3020.0,1.0
I_0[95],0.865,0.345,0.312,1.495,0.006,0.007,2980.0,2926.0,1.0
I_0[96],0.87,0.345,0.312,1.491,0.006,0.007,2948.0,3044.0,1.0
I_0[97],0.842,0.338,0.297,1.449,0.006,0.006,2935.0,3020.0,1.0
I_0[98],0.777,0.322,0.258,1.364,0.006,0.006,2944.0,3045.0,1.0
I_0[99],0.673,0.298,0.153,1.19,0.005,0.006,2982.0,3059.0,1.0
I_0[100],0.532,0.268,0.066,1.017,0.005,0.005,3059.0,3127.0,1.0
I_0[101],0.36,0.239,-0.084,0.798,0.004,0.005,3182.0,2961.0,1.0
I_0[102],0.167,0.219,-0.236,0.593,0.004,0.004,3376.0,3034.0,1.0
I_0[103],-0.035,0.216,-0.425,0.395,0.004,0.004,3511.0,3217.0,1.0
I_0[104],-0.232,0.231,-0.68,0.191,0.004,0.004,3491.0,3163.0,1.0
I_0[105],-0.41,0.256,-0.904,0.023,0.005,0.005,3322.0,3091.0,1.0
I_0[106],-0.554,0.283,-1.105,-0.092,0.005,0.005,3171.0,2936.0,1.0
I_0[107],-0.653,0.303,-1.262,-0.164,0.006,0.006,3023.0,3130.0,1.0
I_0[108],-0.7,0.313,-1.313,-0.18,0.006,0.006,2970.0,3005.0,1.0
I_0[109],-0.69,0.313,-1.298,-0.181,0.006,0.006,3004.0,3004.0,1.0
I_0[110],-0.626,0.305,-1.218,-0.119,0.005,0.006,3155.0,3027.0,1.0
mu_w_0[0],8.486,7.02,1.168,17.704,0.146,0.992,4796.0,2738.0,1.0
mu_w_0[1],11.709,8.861,2.783,23.102,0.186,1.317,4806.0,2738.0,1.0
mu_w_0[2],10.828,8.341,2.34,21.601,0.175,1.213,4835.0,2609.0,1.0
mu_w_0[3],31.051,21.797,9.37,62.234,0.445,2.328,5493.0,2752.0,1.0
mu_w_0[4],28.195,19.431,8.368,54.973,0.404,2.302,5457.0,2718.0,1.0
mu_w_0[5],13.356,9.747,4.055,26.175,0.204,1.465,5137.0,2672.0,1.0
mu_w_0[6],14.507,10.445,3.886,27.58,0.22,1.552,5184.0,2697.0,1.0
mu_w_0[7],13.332,9.779,3.184,25.465,0.206,1.454,5100.0,2810.0,1.0
mu_w_0[8],25.088,16.93,7.745,48.774,0.355,2.188,5433.0,2567.0,1.0
mu_w_0[9],35.418,26.2,8.162,70.179,0.515,2.5,5342.0,2965.0,1.0
mu_w_0[10],13.339,9.756,3.273,25.404,0.207,1.526,4930.0,2713.0,1.0
I_1[0],-0.252,0.318,-0.87,0.348,0.006,0.007,2715.0,2567.0,1.0
I_1[1],-0.354,0.326,-1.006,0.239,0.007,0.007,2595.0,2545.0,1.0
I_1[2],-0.437,0.337,-1.1,0.183,0.007,0.007,2566.0,2445.0,1.0
I_1[3],-0.489,0.345,-1.167,0.156,0.007,0.007,2554.0,2479.0,1.0
I_1[4],-0.505,0.348,-1.223,0.108,0.007,0.007,2543.0,2446.0,1.0
I_1[5],-0.481,0.345,-1.177,0.146,0.007,0.007,2533.0,2446.0,1.0
I_1[6],-0.418,0.337,-1.093,0.193,0.007,0.007,2524.0,2415.0,1.0
I_1[7],-0.322,0.326,-0.987,0.262,0.007,0.007,2515.0,2359.0,1.0
I_1[8],-0.203,0.316,-0.861,0.356,0.006,0.007,2565.0,2358.0,1.0
I_1[9],-0.073,0.309,-0.723,0.474,0.006,0.007,2597.0,2465.0,1.0
I_1[10],0.056,0.308,-0.573,0.63,0.006,0.007,2578.0,2482.0,1.0
I_1[11],0.171,0.312,-0.45,0.759,0.006,0.007,2563.0,2225.0,1.0
I_1[12],0.261,0.317,-0.342,0.877,0.006,0.007,2551.0,2207.0,1.0
I_1[13],0.322,0.323,-0.25,0.98,0.007,0.007,2555.0,2342.0,1.0
I_1[14],0.35,0.326,-0.203,1.035,0.007,0.007,2561.0,2309.0,1.0
I_1[15],0.349,0.326,-0.288,0.953,0.007,0.007,2572.0,2226.0,1.0
I_1[16],0.324,0.325,-0.266,0.971,0.007,0.007,2589.0,2252.0,1.0
I_1[17],0.283,0.322,-0.325,0.902,0.006,0.007,2605.0,2264.0,1.0
I_1[18],0.236,0.318,-0.389,0.83,0.006,0.007,2610.0,2172.0,1.0
I_1[19],0.193,0.316,-0.417,0.8,0.006,0.007,2613.0,2158.0,1.0
I_1[20],0.159,0.313,-0.479,0.741,0.006,0.007,2608.0,2255.0,1.0
I_1[21],0.14,0.312,-0.46,0.76,0.006,0.007,2601.0,2254.0,1.0
I_1[22],0.136,0.311,-0.47,0.735,0.006,0.007,2586.0,2385.0,1.0
I_1[23],0.145,0.31,-0.47,0.74,0.006,0.007,2576.0,2433.0,1.0
I_1[24],0.161,0.31,-0.455,0.745,0.006,0.007,2565.0,2431.0,1.0
I_1[25],0.178,0.311,-0.442,0.758,0.006,0.007,2556.0,2477.0,1.0
I_1[26],0.189,0.311,-0.429,0.773,0.006,0.007,2558.0,2324.0,1.0
I_1[27],0.189,0.311,-0.428,0.779,0.006,0.007,2562.0,2368.0,1.0
I_1[28],0.175,0.311,-0.448,0.762,0.006,0.007,2574.0,2231.0,1.0
I_1[29],0.147,0.31,-0.485,0.724,0.006,0.007,2586.0,2205.0,1.0
I_1[30],0.108,0.309,-0.511,0.694,0.006,0.007,2602.0,2231.0,1.0
I_1[31],0.063,0.309,-0.539,0.66,0.006,0.007,2612.0,2206.0,1.0
I_1[32],0.021,0.309,-0.56,0.639,0.006,0.007,2622.0,2396.0,1.0
I_1[33],-0.011,0.309,-0.613,0.585,0.006,0.007,2631.0,2403.0,1.0
I_1[34],-0.025,0.309,-0.624,0.576,0.006,0.007,2641.0,2340.0,1.0
I_1[35],-0.019,0.309,-0.633,0.576,0.006,0.007,2649.0,2407.0,1.0
I_1[36],0.011,0.309,-0.613,0.6,0.006,0.007,2657.0,2444.0,1.0
I_1[37],0.061,0.31,-0.585,0.626,0.006,0.007,2658.0,2434.0,1.0
I_1[38],0.126,0.311,-0.47,0.749,0.006,0.007,2649.0,2337.0,1.0
I_1[39],0.198,0.314,-0.398,0.823,0.006,0.007,2630.0,2431.0,1.0
I_1[40],0.269,0.319,-0.281,0.943,0.006,0.007,2611.0,2167.0,1.0
I_1[41],0.329,0.324,-0.242,0.984,0.006,0.007,2597.0,2247.0,1.0
I_1[42],0.373,0.328,-0.204,1.028,0.007,0.007,2580.0,2316.0,1.0
I_1[43],0.395,0.331,-0.189,1.05,0.007,0.007,2570.0,2275.0,1.0
I_1[44],0.398,0.331,-0.192,1.048,0.007,0.007,2562.0,2345.0,1.0
I_1[45],0.384,0.33,-0.204,1.034,0.007,0.007,2563.0,2363.0,1.0
I_1[46],0.361,0.328,-0.226,1.015,0.007,0.007,2558.0,2422.0,1.0
I_1[47],0.34,0.326,-0.235,1.008,0.007,0.007,2549.0,2452.0,1.0
I_1[48],0.33,0.325,-0.263,0.985,0.007,0.007,2538.0,2419.0,1.0
I_1[49],0.34,0.326,-0.239,1.009,0.007,0.007,2523.0,2405.0,1.0
I_1[50],0.377,0.329,-0.173,1.087,0.007,0.007,2509.0,2300.0,1.0
I_1[51],0.443,0.336,-0.127,1.147,0.007,0.007,2493.0,2269.0,1.0
I_1[52],0.536,0.347,-0.059,1.237,0.007,0.007,2475.0,2160.0,1.0
I_1[53],0.648,0.363,0.06,1.41,0.007,0.007,2460.0,2160.0,1.0
I_1[54],0.769,0.383,0.08,1.491,0.008,0.008,2450.0,2141.0,1.0
I_1[55],0.886,0.405,0.145,1.621,0.008,0.008,2440.0,2204.0,1.0
I_1[56],0.985,0.424,0.224,1.757,0.008,0.008,2438.0,2204.0,1.0
I_1[57],1.053,0.439,0.255,1.838,0.009,0.008,2438.0,2220.0,1.0
I_1[58],1.083,0.445,0.271,1.87,0.009,0.008,2436.0,2215.0,1.0
I_1[59],1.068,0.442,0.267,1.857,0.009,0.008,2436.0,2119.0,1.0
I_1[60],1.008,0.43,0.239,1.788,0.008,0.008,2440.0,2142.0,1.0
I_1[61],0.911,0.411,0.191,1.675,0.008,0.008,2449.0,2157.0,1.0
I_1[62],0.784,0.388,0.103,1.516,0.008,0.008,2463.0,2098.0,1.0
I_1[63],0.64,0.364,0.004,1.349,0.007,0.007,2489.0,2204.0,1.0
I_1[64],0.493,0.343,-0.095,1.197,0.007,0.007,2517.0,2222.0,1.0
I_1[65],0.356,0.328,-0.245,1.012,0.007,0.007,2536.0,2377.0,1.0
I_1[66],0.238,0.319,-0.313,0.928,0.006,0.007,2557.0,2375.0,1.0
I_1[67],0.145,0.313,-0.415,0.812,0.006,0.007,2575.0,2384.0,1.0
I_1[68],0.078,0.311,-0.492,0.715,0.006,0.007,2593.0,2500.0,1.0
I_1[69],0.034,0.31,-0.526,0.685,0.006,0.007,2602.0,2477.0,1.0
I_1[70],0.006,0.309,-0.589,0.619,0.006,0.007,2616.0,2501.0,1.0
I_1[71],-0.017,0.309,-0.648,0.558,0.006,0.007,2625.0,2485.0,1.0
I_1[72],-0.046,0.309,-0.672,0.532,0.006,0.007,2634.0,2395.0,1.0
I_1[73],-0.092,0.309,-0.73,0.474,0.006,0.007,2634.0,2450.0,1.0
I_1[74],-0.162,0.312,-0.794,0.409,0.006,0.007,2622.0,2413.0,1.0
I_1[75],-0.26,0.317,-0.916,0.297,0.007,0.007,2565.0,2432.0,1.0
I_1[76],-0.387,0.328,-1.029,0.225,0.007,0.007,2488.0,2401.0,1.0
I_1[77],-0.538,0.346,-1.249,0.067,0.007,0.007,2408.0,2374.0,1.0
I_1[78],-0.704,0.371,-1.44,-0.056,0.008,0.007,2309.0,2512.0,1.0
I_1[79],-0.874,0.401,-1.684,-0.199,0.009,0.007,2280.0,2315.0,1.0
I_1[80],-1.035,0.434,-1.884,-0.275,0.009,0.008,2277.0,2517.0,1.0
I_1[81],-1.176,0.464,-2.062,-0.342,0.01,0.008,2281.0,2611.0,1.0
I_1[82],-1.283,0.488,-2.267,-0.449,0.01,0.008,2281.0,2715.0,1.0
I_1[83],-1.351,0.504,-2.365,-0.486,0.011,0.008,2278.0,2418.0,1.0
I_1[84],-1.375,0.51,-2.38,-0.477,0.011,0.009,2270.0,2517.0,1.0
I_1[85],-1.355,0.506,-2.348,-0.469,0.011,0.008,2264.0,2557.0,1.0
I_1[86],-1.294,0.492,-2.22,-0.378,0.011,0.008,2255.0,2611.0,1.0
I_1[87],-1.2,0.47,-2.08,-0.333,0.01,0.008,2252.0,2831.0,1.0
I_1[88],-1.081,0.444,-1.938,-0.289,0.009,0.008,2252.0,2662.0,1.0
I_1[89],-0.948,0.417,-1.777,-0.234,0.009,0.007,2280.0,2663.0,1.0
I_1[90],-0.809,0.393,-1.623,-0.164,0.008,0.007,2378.0,2490.0,1.0
mu_w_1[0],31.616,11.673,14.499,51.529,0.177,0.416,5600.0,3267.0,1.0
mu_w_1[1],53.392,18.551,25.261,84.59,0.277,0.632,5870.0,2983.0,1.0
mu_w_1[2],49.223,16.977,24.136,78.351,0.261,0.607,5769.0,2806.0,1.0
mu_w_1[3],44.785,15.466,22.213,71.417,0.232,0.53,5966.0,2800.0,1.0
mu_w_1[4],58.308,20.878,28.828,95.176,0.315,0.711,5817.0,3012.0,1.0
mu_w_1[5],86.816,37.639,35.916,149.279,0.577,1.451,5353.0,3307.0,1.0
mu_w_1[6],64.766,23.976,29.252,104.61,0.367,0.815,5623.0,3076.0,1.0
mu_w_1[7],32.863,11.978,15.19,52.89,0.181,0.428,5644.0,3327.0,1.0
mu_w_1[8],16.302,8.266,3.98,29.887,0.128,0.351,5083.0,3286.0,1.0
I_2[0],-0.382,0.273,-0.93,0.074,0.005,0.005,3435.0,3383.0,1.0
I_2[1],-0.18,0.248,-0.641,0.294,0.004,0.005,3422.0,3035.0,1.0
I_2[2],0.01,0.241,-0.448,0.473,0.004,0.005,3338.0,2935.0,1.0
I_2[3],0.174,0.246,-0.278,0.663,0.004,0.005,3223.0,2838.0,1.0
I_2[4],0.302,0.256,-0.153,0.813,0.005,0.005,3111.0,2903.0,1.0
I_2[5],0.39,0.266,-0.061,0.932,0.005,0.005,3036.0,3042.0,1.0
I_2[6],0.434,0.27,-0.043,0.963,0.005,0.005,2998.0,3067.0,1.0
I_2[7],0.439,0.27,-0.024,0.975,0.005,0.005,3001.0,3066.0,1.0
I_2[8],0.411,0.265,-0.046,0.946,0.005,0.005,3020.0,3041.0,1.0
I_2[9],0.357,0.258,-0.091,0.881,0.005,0.005,3062.0,2805.0,1.0
I_2[10],0.287,0.251,-0.156,0.798,0.005,0.005,3111.0,2987.0,1.0
I_2[11],0.212,0.245,-0.26,0.679,0.004,0.005,3143.0,3093.0,1.0
I_2[12],0.138,0.242,-0.331,0.605,0.004,0.005,3164.0,2962.0,1.0
I_2[13],0.074,0.24,-0.363,0.563,0.004,0.005,3174.0,3011.0,1.0
I_2[14],0.023,0.239,-0.424,0.496,0.004,0.005,3173.0,3119.0,1.0
I_2[15],-0.014,0.24,-0.436,0.485,0.004,0.005,3178.0,2828.0,1.0
I_2[16],-0.038,0.24,-0.467,0.456,0.004,0.005,3193.0,2945.0,1.0
I_2[17],-0.052,0.24,-0.48,0.444,0.004,0.005,3219.0,2944.0,1.0
I_2[18],-0.06,0.24,-0.505,0.423,0.004,0.005,3254.0,2990.0,1.0
I_2[19],-0.067,0.24,-0.528,0.408,0.004,0.005,3302.0,2899.0,1.0
I_2[20],-0.078,0.239,-0.576,0.354,0.004,0.005,3358.0,2851.0,1.0
I_2[21],-0.096,0.239,-0.605,0.328,0.004,0.005,3413.0,2920.0,1.0
I_2[22],-0.124,0.24,-0.616,0.314,0.004,0.005,3454.0,2783.0,1.0
I_2[23],-0.161,0.241,-0.673,0.26,0.004,0.005,3488.0,2828.0,1.0
I_2[24],-0.207,0.243,-0.662,0.275,0.004,0.005,3522.0,2905.0,1.0
I_2[25],-0.259,0.247,-0.733,0.204,0.004,0.005,3538.0,2847.0,1.0
I_2[26],-0.312,0.252,-0.805,0.141,0.004,0.005,3539.0,2925.0,1.0
I_2[27],-0.364,0.258,-0.872,0.093,0.004,0.005,3533.0,2986.0,1.0
I_2[28],-0.41,0.264,-0.914,0.065,0.005,0.005,3516.0,3050.0,1.0
I_2[29],-0.447,0.269,-0.945,0.056,0.005,0.005,3489.0,3128.0,1.0
I_2[30],-0.474,0.273,-0.988,0.028,0.005,0.005,3461.0,2954.0,1.0
I_2[31],-0.49,0.276,-1.004,0.022,0.005,0.005,3444.0,2963.0,1.0
I_2[32],-0.497,0.277,-1.015,0.009,0.005,0.005,3433.0,3072.0,1.0
I_2[33],-0.497,0.277,-1.014,0.016,0.005,0.005,3423.0,3073.0,1.0
I_2[34],-0.494,0.277,-1.0,0.028,0.005,0.005,3419.0,2953.0,1.0
I_2[35],-0.493,0.277,-1.006,0.017,0.005,0.005,3414.0,2986.0,1.0
I_2[36],-0.496,0.278,-1.029,-0.009,0.005,0.005,3403.0,2947.0,1.0
I_2[37],-0.506,0.28,-1.054,-0.032,0.005,0.005,3387.0,2821.0,1.0
I_2[38],-0.527,0.284,-1.071,-0.037,0.005,0.005,3365.0,3047.0,1.0
I_2[39],-0.557,0.289,-1.088,-0.032,0.005,0.005,3332.0,3062.0,1.0
I_2[40],-0.596,0.297,-1.145,-0.066,0.005,0.006,3299.0,3176.0,1.0
I_2[41],-0.641,0.305,-1.202,-0.092,0.005,0.006,3258.0,3303.0,1.0
I_2[42],-0.688,0.315,-1.294,-0.16,0.006,0.006,3208.0,3263.0,1.0
I_2[43],-0.734,0.324,-1.368,-0.201,0.006,0.006,3168.0,3295.0,1.0
I_2[44],-0.775,0.333,-1.417,-0.218,0.006,0.006,3134.0,3215.0,1.0
I_2[45],-0.806,0.339,-1.441,-0.22,0.006,0.006,3108.0,3248.0,1.0
I_2[46],-0.825,0.343,-1.492,-0.254,0.006,0.006,3093.0,3221.0,1.0
I_2[47],-0.831,0.344,-1.505,-0.266,0.006,0.006,3087.0,3065.0,1.0
I_2[48],-0.825,0.343,-1.475,-0.238,0.006,0.006,3093.0,2950.0,1.0
I_2[49],-0.808,0.339,-1.459,-0.237,0.006,0.006,3110.0,2992.0,1.0
I_2[50],-0.782,0.334,-1.398,-0.198,0.006,0.006,3133.0,3032.0,1.0
I_2[51],-0.751,0.328,-1.36,-0.188,0.006,0.006,3168.0,3054.0,1.0
I_2[52],-0.718,0.321,-1.328,-0.184,0.006,0.006,3201.0,3209.0,1.0
I_2[53],-0.686,0.315,-1.295,-0.172,0.006,0.006,3234.0,3118.0,1.0
I_2[54],-0.657,0.309,-1.259,-0.151,0.005,0.006,3271.0,3133.0,1.0
I_2[55],-0.631,0.304,-1.182,-0.087,0.005,0.005,3309.0,3105.0,1.0
I_2[56],-0.608,0.3,-1.186,-0.104,0.005,0.005,3334.0,3267.0,1.0
I_2[57],-0.584,0.295,-1.143,-0.078,0.005,0.005,3364.0,3194.0,1.0
I_2[58],-0.555,0.29,-1.105,-0.067,0.005,0.005,3392.0,3240.0,1.0
I_2[59],-0.518,0.283,-1.048,-0.032,0.005,0.005,3422.0,3093.0,1.0
I_2[60],-0.468,0.274,-1.001,-0.003,0.005,0.005,3460.0,2958.0,1.0
I_2[61],-0.4,0.264,-0.895,0.079,0.005,0.005,3502.0,3106.0,1.0
I_2[62],-0.313,0.253,-0.787,0.159,0.004,0.005,3520.0,3005.0,1.0
I_2[63],-0.206,0.243,-0.652,0.268,0.004,0.005,3479.0,3066.0,1.0
I_2[64],-0.081,0.236,-0.543,0.372,0.004,0.004,3362.0,2984.0,1.0
I_2[65],0.059,0.235,-0.382,0.536,0.004,0.004,3198.0,2940.0,1.0
I_2[66],0.208,0.242,-0.23,0.7,0.004,0.004,3018.0,3135.0,1.0
I_2[67],0.359,0.256,-0.095,0.875,0.005,0.005,2856.0,2895.0,1.0
I_2[68],0.503,0.276,0.061,1.083,0.005,0.005,2714.0,2746.0,1.0
I_2[69],0.632,0.298,0.093,1.187,0.006,0.005,2606.0,2777.0,1.0
I_2[70],0.741,0.318,0.187,1.34,0.006,0.006,2522.0,2674.0,1.0
I_2[71],0.822,0.335,0.238,1.445,0.007,0.006,2485.0,2813.0,1.0
I_2[72],0.874,0.347,0.274,1.517,0.007,0.006,2466.0,2710.0,1.0
I_2[73],0.896,0.352,0.293,1.551,0.007,0.006,2469.0,2674.0,1.0
I_2[74],0.891,0.351,0.29,1.546,0.007,0.006,2480.0,2661.0,1.0
I_2[75],0.863,0.346,0.284,1.519,0.007,0.006,2496.0,2788.0,1.0
I_2[76],0.82,0.337,0.264,1.472,0.007,0.006,2512.0,2707.0,1.0
I_2[77],0.769,0.327,0.221,1.392,0.006,0.006,2532.0,2715.0,1.0
I_2[78],0.718,0.317,0.191,1.332,0.006,0.005,2550.0,2789.0,1.0
I_2[79],0.674,0.309,0.123,1.246,0.006,0.005,2572.0,2782.0,1.0
I_2[80],0.641,0.303,0.119,1.224,0.006,0.005,2589.0,2817.0,1.0
I_2[81],0.622,0.299,0.076,1.17,0.006,0.005,2603.0,2698.0,1.0
I_2[82],0.617,0.297,0.129,1.218,0.006,0.005,2614.0,2725.0,1.0
I_2[83],0.622,0.298,0.117,1.201,0.006,0.005,2622.0,2977.0,1.0
I_2[84],0.634,0.299,0.147,1.232,0.006,0.005,2624.0,2924.0,1.0
I_2[85],0.643,0.3,0.154,1.235,0.006,0.005,2630.0,2863.0,1.0
I_2[86],0.645,0.3,0.145,1.23,0.006,0.005,2640.0,2909.0,1.0
I_2[87],0.631,0.298,0.132,1.216,0.006,0.005,2655.0,2769.0,1.0
I_2[88],0.598,0.292,0.093,1.16,0.006,0.005,2682.0,2693.0,1.0
I_2[89],0.544,0.283,0.083,1.124,0.005,0.005,2724.0,2682.0,1.0
I_2[90],0.468,0.272,0.011,1.022,0.005,0.005,2820.0,3002.0,1.0
I_2[91],0.377,0.26,-0.065,0.91,0.005,0.005,2931.0,2909.0,1.0
I_2[92],0.277,0.25,-0.184,0.772,0.005,0.005,3030.0,3019.0,1.0
I_2[93],0.18,0.242,-0.244,0.701,0.004,0.004,3141.0,3118.0,1.0
I_2[94],0.095,0.238,-0.309,0.625,0.004,0.004,3246.0,3216.0,1.0
I_2[95],0.036,0.236,-0.43,0.501,0.004,0.004,3310.0,3242.0,1.0
I_2[96],0.012,0.236,-0.447,0.483,0.004,0.004,3336.0,3391.0,1.0
I_2[97],0.03,0.236,-0.413,0.513,0.004,0.004,3312.0,3189.0,1.0
I_2[98],0.093,0.237,-0.321,0.607,0.004,0.004,3236.0,3135.0,1.0
I_2[99],0.199,0.242,-0.264,0.684,0.004,0.004,3116.0,3060.0,1.0
I_2[100],0.341,0.255,-0.133,0.836,0.005,0.005,2968.0,3068.0,1.0
I_2[101],0.508,0.278,0.045,1.07,0.005,0.005,2809.0,3033.0,1.0
I_2[102],0.685,0.309,0.169,1.28,0.006,0.005,2678.0,3023.0,1.0
I_2[103],0.852,0.344,0.262,1.5,0.007,0.006,2579.0,2777.0,1.0
